Project Name,Package Name,Architecture Smell,Cause of the Smell
k-9-5.600,com.fsck.k9.mail,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.fsck.k9.mail; com.fsck.k9.mail.store; com.fsck.k9.mail.store.imap; com.fsck.k9.mail.helpers; com.fsck.k9.mail
k-9-5.600,com.fsck.k9.mail,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.fsck.k9.mail; com.fsck.k9.mail.store; com.fsck.k9.mail.store.imap; com.fsck.k9.mail.power; com.fsck.k9.mail
k-9-5.600,com.fsck.k9.mail,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.fsck.k9.mail; com.fsck.k9.mail.store; com.fsck.k9.mail.store.imap; com.fsck.k9.mail.store.imap.mockserver; com.fsck.k9.mail.helpers; com.fsck.k9.mail
k-9-5.600,com.fsck.k9.mail.transport.mockServer,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [MockSmtpServer]; [MockSmtpServer.Logger]; [MockSmtpServer.SmtpInteraction]; [MockSmtpServer.ExpectedCommand]; [MockSmtpServer.CannedResponse]; [MockSmtpServer.CloseConnection]; [MockSmtpServer.UnexpectedCommandException]; [MockSmtpServer.MockServerThread]; [MockSmtpServer.DefaultLogger]. LCC (Lack of Component Cohesion) = 1.0
k-9-5.600,com.fsck.k9.mail.transport.smtp,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [SmtpTransportTest; SmtpTransport; StatusCodeDetail; NegativeSmtpReplyException; StatusCodeSubject; EnhancedNegativeSmtpReplyException; StatusCodeClass; SmtpTransportTest.TestSmtpTransport]; [SmtpTransport.CommandResponse]. LCC (Lack of Component Cohesion) = 0.22
k-9-5.600,com.fsck.k9.mail.internet,God Component,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 42
k-9-5.600,com.fsck.k9.mail.internet,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.fsck.k9.mailstore
k-9-5.600,com.fsck.k9.mail.internet,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [MimeMessageParseTest; MimeUtility; MessageExtractor; MimeMessage; RawDataBody; BinaryTempFileBody; MimeHeader; CharsetSupportTest; CharsetSupport; DecoderUtil; EncoderUtil; Iso2022JpToShiftJisInputStream; DecoderUtilTest; ListHeadersTest; ListHeaders; MessageIdGeneratorTest; MessageIdGenerator; MimeUtilityTest; MessageExtractorTest; MimeBodyPart; MimeMessageHelper; JisSupport; Viewable; Viewable.Textual; Viewable.MessageHeader; Viewable.Alternative; FlowedMessageUtils; BinaryTempFileMessageBody; SizeAware; TextBodyTest; TextBody]; [FlowedMessageUtilsTest]; [Viewable.Text]; [Viewable.Flowed]; [Viewable.Html]; [DecoderUtil.EncodedWord]; [EncoderUtil.Encoding]; [MimeMessage.MimeMessageBuilder]; [BinaryTempFileBody.BinaryTempFileBodyInputStream]; [MimeMultipart]; [MimeHeader.Field]; [Iso2022JpToShiftJisInputStream.Charset]. LCC (Lack of Component Cohesion) = 0.29
k-9-5.600,com.fsck.k9.mail.filter,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [SmtpDataStuffingTest; SmtpDataStuffing]; [FixedLengthInputStreamTest; FixedLengthInputStream]; [SignSafeOutputStreamTest; SignSafeOutputStream]; [EOLConvertingOutputStreamTest; EOLConvertingOutputStream]; [Base64OutputStream; Base64]; [LineWrapOutputStream]; [Base64.DecoderException]; [Base64.EncoderException]; [Hex]; [PeekableInputStream]; [CountingOutputStream]; [SignSafeOutputStream.State]. LCC (Lack of Component Cohesion) = 0.71
k-9-5.600,com.fsck.k9.mail.store.imap,God Component,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 72
k-9-5.600,com.fsck.k9.mail.store.imap.mockserver,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [MockImapServer]; [MockImapServer.Logger]; [MockImapServer.ImapInteraction]; [MockImapServer.ExpectedCommand]; [MockImapServer.CannedResponse]; [MockImapServer.CloseConnection]; [MockImapServer.EnableCompression]; [MockImapServer.UpgradeToTls]; [MockImapServer.UnexpectedCommandException]; [MockImapServer.MockServerThread]; [MockImapServer.DefaultLogger]. LCC (Lack of Component Cohesion) = 1.0
k-9-5.600,com.fsck.k9.mail.store.pop3,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [Pop3StoreTest; Pop3Store]; [Pop3Store.Pop3Folder]; [Pop3Store.Pop3Message]; [Pop3Store.Pop3Capabilities]; [Pop3Store.Pop3ResponseInputStream]; [Pop3Store.Pop3ErrorResponse]. LCC (Lack of Component Cohesion) = 0.86
