Project Name,Package Name,Architecture Smell,Cause of the Smell
LiveChatServer-4.1,com.chatroom.ui,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [MainMenuOptions]; [ChatActivity]; [ChatActivity.MessageListener]; [ViewRoomsActivity]; [MainSplash]; [SignUpActivity]; [SignInActivity]. LCC (Lack of Component Cohesion) = 1.0
LiveChatServer-4.1,com.chatroom.server,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [ResponseHolder]; [ClientThread; RequestAnalyser; RequestAnalyser.Server; ServerOperations]; [ServerExec]; [RequestAnalyser.ResponseMaker]; [RequestAnalyser.MessageHandler]; [RequestAnalyser.MessagesTrackComparator]. LCC (Lack of Component Cohesion) = 0.67
