Project Name,Package Name,Type Name,Testability Smell,Cause of the Smell
mars-sim-3.1.0,org.mars_sim.msp.core.person.ai.mission,BiologyFieldStudy,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 25
mars-sim-3.1.0,org.mars_sim.msp.core.person.ai.mission,MissionManager,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 32
mars-sim-3.1.0,org.mars_sim.msp.core.person.ai.mission,CollectResourcesMission,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 31
mars-sim-3.1.0,org.mars_sim.msp.core.person.ai.mission,RoverMission,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: availableDesserts (85)
mars-sim-3.1.0,org.mars_sim.msp.core.person.ai.mission,RoverMission,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 33
mars-sim-3.1.0,org.mars_sim.msp.core.person.ai.mission,Mission,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 36
mars-sim-3.1.0,org.mars_sim.msp.core.person.ai.mission,RescueSalvageVehicle,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 25
mars-sim-3.1.0,org.mars_sim.msp.core.person.ai.mission,BuildingConstructionMission,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: FIRST_AVAILABLE_SOL (89)
mars-sim-3.1.0,org.mars_sim.msp.core.person.ai.mission,BuildingConstructionMission,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 40
mars-sim-3.1.0,org.mars_sim.msp.core.person.ai.mission,EmergencySupply,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 33
mars-sim-3.1.0,org.mars_sim.msp.core.person.ai.mission,Trade,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 30
mars-sim-3.1.0,org.mars_sim.msp.core.person.ai.mission,Trade.TradeProfitInfo,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
mars-sim-3.1.0,org.mars_sim.msp.core.person.ai.mission,Exploration,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 32
mars-sim-3.1.0,org.mars_sim.msp.core.person.ai.mission,CollectRegolith,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
mars-sim-3.1.0,org.mars_sim.msp.core.person.ai.mission,BuildingSalvageMission,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: FIRST_AVAILABLE_SOL (79)
mars-sim-3.1.0,org.mars_sim.msp.core.person.ai.mission,BuildingSalvageMission,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 36
mars-sim-3.1.0,org.mars_sim.msp.core.person.ai.mission,MeteorologyFieldStudy,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 22
mars-sim-3.1.0,org.mars_sim.msp.core.person.ai.mission,CollectIce,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
mars-sim-3.1.0,org.mars_sim.msp.core.person.ai.mission,VehicleMission,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 31
mars-sim-3.1.0,org.mars_sim.msp.core.person.ai.mission,Mining,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 36
mars-sim-3.1.0,org.mars_sim.msp.core.person.ai.mission,AreologyFieldStudy,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 22
mars-sim-3.1.0,org.mars_sim.msp.core.person.ai.mission,TradeUtil,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: bestTradeSettlementCache (70)
mars-sim-3.1.0,org.mars_sim.msp.core.person.ai.mission,TradeUtil,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 25
mars-sim-3.1.0,org.mars_sim.msp.core.person.ai.mission.meta,TravelToSettlementMeta,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 10
mars-sim-3.1.0,org.mars_sim.msp.core.person.ai.mission.meta,AreologyFieldStudyMeta,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 10
mars-sim-3.1.0,org.mars_sim.msp.core.person.ai.mission.meta,MeteorologyFieldStudyMeta,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 10
