Project Name,Package Name,Type Name,Design Smell,Cause of the Smell
JetUML-3.1,ca.mcgill.cs.jetuml.diagram,Prototypes,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: INSTANCE; aKeys; NOTE; NOTE_CONNECTOR; CLASS; INTERFACE; PACKAGE; PACKAGE_DESCRIPTION; DEPENDENCY; GENERALIZATION; REALIZATION; ASSOCIATION; AGGREGATION; COMPOSITION; IMPLICIT_PARAMETER; METHOD_CALL; METHOD_RETURN; STATE; START_STATE; END_STATE; TRANSITION; OBJECT; FIELD; REFERENCE; COLLABORATION; ACTOR; USE_CASE; USE_CASE_ASSOCIATION; USE_CASE_EXTENDS; USE_CASE_INCLUDES; USE_CASE_GENERALIZATION
JetUML-3.1,ca.mcgill.cs.jetuml.diagram,DiagramType,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: aName; aFileExtension; aBuilderSupplier; aViewer; aPrototypes
JetUML-3.1,ca.mcgill.cs.jetuml.diagram,DiagramType,Broken Modularization,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields are declared in this class: aName; aFileExtension; aBuilderSupplier; aViewer; aPrototypes
JetUML-3.1,ca.mcgill.cs.jetuml.diagram,ControlFlow,Feature Envy,The tool detected a instance of this smell because getCallees is more interested in members of the type: Diagram
JetUML-3.1,ca.mcgill.cs.jetuml.diagram,ControlFlow,Feature Envy,The tool detected a instance of this smell because getCaller is more interested in members of the type: Diagram
JetUML-3.1,ca.mcgill.cs.jetuml.diagram.nodes,TestCallNode,Feature Envy,The tool detected a instance of this smell because testOpenBottom is more interested in members of the type: CallNode
JetUML-3.1,ca.mcgill.cs.jetuml.diagram.nodes,TestCallNode,Feature Envy,The tool detected a instance of this smell because testClone_OpenBottom is more interested in members of the type: CallNode
JetUML-3.1,ca.mcgill.cs.jetuml.diagram.nodes,TestCallNode,Feature Envy,The tool detected a instance of this smell because testClone_Parent is more interested in members of the type: CallNode
JetUML-3.1,ca.mcgill.cs.jetuml.diagram.nodes,TestCallNode,Feature Envy,The tool detected a instance of this smell because testParent is more interested in members of the type: CallNode
JetUML-3.1,ca.mcgill.cs.jetuml.diagram.nodes,TestPackageDescriptionNode,Feature Envy,The tool detected a instance of this smell because testSetContents is more interested in members of the type: PackageDescriptionNode
JetUML-3.1,ca.mcgill.cs.jetuml.diagram.nodes,ActorNode,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): NamedNode
JetUML-3.1,ca.mcgill.cs.jetuml.diagram.nodes,NoteNode,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
JetUML-3.1,ca.mcgill.cs.jetuml.diagram.nodes,FieldNode,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): NamedNode
JetUML-3.1,ca.mcgill.cs.jetuml.diagram.nodes,FieldNode,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: ViewerUtilities; NodeViewerRegistry; Node; Diagram; DiagramType; DiagramViewer; EdgeViewerRegistry; Edge; EdgeViewer; NodeViewer; CallNode; FieldNode; ImplicitParameterNode; ObjectNode; PackageNode
JetUML-3.1,ca.mcgill.cs.jetuml.diagram.nodes,PackageNode,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractPackageNode
JetUML-3.1,ca.mcgill.cs.jetuml.diagram.nodes,PackageDescriptionNode,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractPackageNode
JetUML-3.1,ca.mcgill.cs.jetuml.diagram.nodes,PointNode,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
JetUML-3.1,ca.mcgill.cs.jetuml.diagram.nodes,StateNode,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
JetUML-3.1,ca.mcgill.cs.jetuml.diagram.nodes,ObjectNode,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): NamedNode
JetUML-3.1,ca.mcgill.cs.jetuml.diagram.nodes,TypeNode,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): NamedNode
JetUML-3.1,ca.mcgill.cs.jetuml.diagram.nodes,InitialStateNode,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
JetUML-3.1,ca.mcgill.cs.jetuml.diagram.nodes,UseCaseNode,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
