Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT,File path,Line no,Project_type
gnucash-android-2.4.1,org.gnucash.android.test.ui,PieChartReportTest,23,5,18,14,154,18,0,0,0.3888888888888889,0,18,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/gnucash-android-2.4.1/app/src/androidTest/java/org/gnucash/android/test/ui/PieChartReportTest.java,71,Mobile
gnucash-android-2.4.1,org.gnucash.android.test.ui,PieChartReportTest.Position,0,0,0,0,17,0,0,0,-1.0,0,0,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/gnucash-android-2.4.1/app/src/androidTest/java/org/gnucash/android/test/ui/PieChartReportTest.java,242,Mobile
gnucash-android-2.4.1,org.gnucash.android.test.ui,ExportTransactionsTest,8,2,6,5,63,6,0,0,0.5,0,14,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/gnucash-android-2.4.1/app/src/androidTest/java/org/gnucash/android/test/ui/ExportTransactionsTest.java,64,Mobile
gnucash-android-2.4.1,org.gnucash.android.test.ui,AccountsActivityTest,21,4,25,21,309,28,0,0,0.12,0,17,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/gnucash-android-2.4.1/app/src/androidTest/java/org/gnucash/android/test/ui/AccountsActivityTest.java,96,Mobile
gnucash-android-2.4.1,org.gnucash.android.test.ui,TransactionsActivityTest,19,5,33,23,540,36,0,0,0.0,0,19,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/gnucash-android-2.4.1/app/src/androidTest/java/org/gnucash/android/test/ui/TransactionsActivityTest.java,81,Mobile
gnucash-android-2.4.1,org.gnucash.android.test.ui,FirstRunWizardActivityTest,8,2,3,3,68,3,0,0,0.0,0,7,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/gnucash-android-2.4.1/app/src/androidTest/java/org/gnucash/android/test/ui/FirstRunWizardActivityTest.java,47,Mobile
gnucash-android-2.4.1,org.gnucash.android.test.ui,CalculatorEditTextTest,13,4,7,6,75,9,0,0,0.4285714285714285,0,13,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/gnucash-android-2.4.1/app/src/androidTest/java/org/gnucash/android/test/ui/CalculatorEditTextTest.java,60,Mobile
gnucash-android-2.4.1,org.gnucash.android.test.ui,MultiBookTest,4,3,7,6,67,7,0,0,0.0,0,3,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/gnucash-android-2.4.1/app/src/androidTest/java/org/gnucash/android/test/ui/MultiBookTest.java,51,Mobile
gnucash-android-2.4.1,org.gnucash.android.test.ui,OwnCloudExportTest,8,2,6,4,110,6,0,0,0.0,0,11,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/gnucash-android-2.4.1/app/src/androidTest/java/org/gnucash/android/test/ui/OwnCloudExportTest.java,73,Mobile
gnucash-android-2.4.1,org.gnucash.android.test.ui.util,DisableAnimationsRule,3,0,4,3,43,4,0,0,0.0,5,0,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/gnucash-android-2.4.1/app/src/androidTest/java/org/gnucash/android/test/ui/util/DisableAnimationsRule.java,12,Mobile
gnucash-android-2.4.1,org.gnucash.android.test.ui.util,GnucashAndroidTestRunner,4,0,6,3,97,11,0,0,0.3333333333333333,4,1,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/gnucash-android-2.4.1/app/src/androidTest/java/org/gnucash/android/test/ui/util/GnucashAndroidTestRunner.java,36,Mobile
gnucash-android-2.4.1,org.gnucash.android.test.unit.importer,GncXmlHandlerTest,4,0,10,8,242,10,0,0,0.2,0,15,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/gnucash-android-2.4.1/app/src/test/java/org/gnucash/android/test/unit/importer/GncXmlHandlerTest.java,62,Mobile
gnucash-android-2.4.1,org.gnucash.android.test.unit.util,AmountParserTest,1,0,8,8,29,8,0,0,0.875,0,1,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/gnucash-android-2.4.1/app/src/test/java/org/gnucash/android/test/unit/util/AmountParserTest.java,14,Mobile
gnucash-android-2.4.1,org.gnucash.android.test.unit.util,PreferencesHelperTest,0,0,2,2,12,2,0,0,-1.0,0,2,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/gnucash-android-2.4.1/app/src/test/java/org/gnucash/android/test/unit/util/PreferencesHelperTest.java,31,Mobile
gnucash-android-2.4.1,org.gnucash.android.test.unit.util,TimestampHelperTest,0,0,4,4,36,4,0,0,-1.0,0,1,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/gnucash-android-2.4.1/app/src/test/java/org/gnucash/android/test/unit/util/TimestampHelperTest.java,30,Mobile
gnucash-android-2.4.1,org.gnucash.android.test.unit.model,MoneyTest,4,0,15,15,98,15,0,0,0.2,0,2,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/gnucash-android-2.4.1/app/src/test/java/org/gnucash/android/test/unit/model/MoneyTest.java,37,Mobile
gnucash-android-2.4.1,org.gnucash.android.test.unit.model,AccountTest,0,0,8,8,47,8,0,0,-1.0,0,4,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/gnucash-android-2.4.1/app/src/test/java/org/gnucash/android/test/unit/model/AccountTest.java,33,Mobile
gnucash-android-2.4.1,org.gnucash.android.test.unit.model,BudgetTest,0,0,6,6,108,6,0,0,-1.0,0,3,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/gnucash-android-2.4.1/app/src/test/java/org/gnucash/android/test/unit/model/BudgetTest.java,29,Mobile
gnucash-android-2.4.1,org.gnucash.android.test.unit.model,TransactionTest,0,0,4,4,61,4,0,0,-1.0,0,5,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/gnucash-android-2.4.1/app/src/test/java/org/gnucash/android/test/unit/model/TransactionTest.java,20,Mobile
gnucash-android-2.4.1,org.gnucash.android.test.unit.model,SplitTest,0,0,6,6,60,6,0,0,-1.0,0,5,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/gnucash-android-2.4.1/app/src/test/java/org/gnucash/android/test/unit/model/SplitTest.java,19,Mobile
gnucash-android-2.4.1,org.gnucash.android.test.unit.model,CommodityTest,0,0,2,2,19,2,0,0,-1.0,0,1,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/gnucash-android-2.4.1/app/src/test/java/org/gnucash/android/test/unit/model/CommodityTest.java,23,Mobile
gnucash-android-2.4.1,org.gnucash.android.test.unit.model,RecurrenceTest,0,0,3,3,41,3,0,0,-1.0,0,2,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/gnucash-android-2.4.1/app/src/test/java/org/gnucash/android/test/unit/model/RecurrenceTest.java,28,Mobile
gnucash-android-2.4.1,org.gnucash.android.test.unit.model,PriceTest,0,0,5,5,52,5,0,0,-1.0,0,1,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/gnucash-android-2.4.1/app/src/test/java/org/gnucash/android/test/unit/model/PriceTest.java,29,Mobile
gnucash-android-2.4.1,org.gnucash.android.test.unit.model,ScheduledActionTest,0,0,10,9,123,10,0,0,-1.0,0,3,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/gnucash-android-2.4.1/app/src/test/java/org/gnucash/android/test/unit/model/ScheduledActionTest.java,34,Mobile
gnucash-android-2.4.1,org.gnucash.android.test.unit.db,BooksDbAdapterTest,1,0,11,10,124,11,0,0,0.0,0,6,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/gnucash-android-2.4.1/app/src/test/java/org/gnucash/android/test/unit/db/BooksDbAdapterTest.java,42,Mobile
gnucash-android-2.4.1,org.gnucash.android.test.unit.db,SplitsDbAdapterTest,4,0,6,6,62,6,0,0,0.0,0,8,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/gnucash-android-2.4.1/app/src/test/java/org/gnucash/android/test/unit/db/SplitsDbAdapterTest.java,41,Mobile
gnucash-android-2.4.1,org.gnucash.android.test.unit.db,ScheduledActionDbAdapterTest,1,0,5,5,68,5,0,0,0.4,0,6,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/gnucash-android-2.4.1/app/src/test/java/org/gnucash/android/test/unit/db/ScheduledActionDbAdapterTest.java,24,Mobile
gnucash-android-2.4.1,org.gnucash.android.test.unit.db,TransactionsDbAdapterTest,9,0,6,6,76,6,0,0,0.0,0,8,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/gnucash-android-2.4.1/app/src/test/java/org/gnucash/android/test/unit/db/TransactionsDbAdapterTest.java,42,Mobile
gnucash-android-2.4.1,org.gnucash.android.test.unit.db,AccountsDbAdapterTest,6,0,22,20,346,24,0,0,0.0,0,24,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/gnucash-android-2.4.1/app/src/test/java/org/gnucash/android/test/unit/db/AccountsDbAdapterTest.java,67,Mobile
gnucash-android-2.4.1,org.gnucash.android.test.unit.db,BudgetsDbAdapterTest,6,0,9,8,91,9,0,0,0.0,0,10,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/gnucash-android-2.4.1/app/src/test/java/org/gnucash/android/test/unit/db/BudgetsDbAdapterTest.java,44,Mobile
gnucash-android-2.4.1,org.gnucash.android.test.unit.db,MigrationHelperTest,0,0,1,1,17,1,0,0,-1.0,0,2,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/gnucash-android-2.4.1/app/src/test/java/org/gnucash/android/test/unit/db/MigrationHelperTest.java,32,Mobile
gnucash-android-2.4.1,org.gnucash.android.test.unit.db,PriceDbAdapterTest,0,0,1,1,34,1,0,0,-1.0,0,3,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/gnucash-android-2.4.1/app/src/test/java/org/gnucash/android/test/unit/db/PriceDbAdapterTest.java,14,Mobile
gnucash-android-2.4.1,org.gnucash.android.test.unit.export,QifExporterTest,1,0,6,6,108,7,0,0,0.0,0,15,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/gnucash-android-2.4.1/app/src/test/java/org/gnucash/android/test/unit/export/QifExporterTest.java,53,Mobile
gnucash-android-2.4.1,org.gnucash.android.test.unit.export,OfxExporterTest,1,0,3,3,43,3,0,0,0.0,0,13,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/gnucash-android-2.4.1/app/src/test/java/org/gnucash/android/test/unit/export/OfxExporterTest.java,48,Mobile
gnucash-android-2.4.1,org.gnucash.android.test.unit.export,BackupTest,0,0,3,2,27,3,0,0,-1.0,0,5,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/gnucash-android-2.4.1/app/src/test/java/org/gnucash/android/test/unit/export/BackupTest.java,44,Mobile
gnucash-android-2.4.1,org.gnucash.android.test.unit.export,GncXmlHelperTest,0,0,3,3,28,3,0,0,-1.0,0,2,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/gnucash-android-2.4.1/app/src/test/java/org/gnucash/android/test/unit/export/GncXmlHelperTest.java,29,Mobile
gnucash-android-2.4.1,org.gnucash.android.test.unit.service,ScheduledActionServiceTest,6,0,16,15,303,16,0,0,0.1875,0,22,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/gnucash-android-2.4.1/app/src/test/java/org/gnucash/android/test/unit/service/ScheduledActionServiceTest.java,74,Mobile
gnucash-android-2.4.1,org.gnucash.android.test.unit.testutil,ShadowUserVoice,0,0,1,1,7,1,0,0,-1.0,0,0,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/gnucash-android-2.4.1/app/src/test/java/org/gnucash/android/test/unit/testutil/ShadowUserVoice.java,11,Mobile
gnucash-android-2.4.1,org.gnucash.android.test.unit.testutil,ShadowCrashlytics,0,0,1,1,8,1,0,0,-1.0,0,0,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/gnucash-android-2.4.1/app/src/test/java/org/gnucash/android/test/unit/testutil/ShadowCrashlytics.java,10,Mobile
gnucash-android-2.4.1,org.gnucash.android.util,BackupManagerTest,1,0,5,4,45,6,0,0,0.0,0,5,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/gnucash-android-2.4.1/app/src/test/java/org/gnucash/android/util/BackupManagerTest.java,23,Mobile
gnucash-android-2.4.1,org.gnucash.android.util,AmountParser,0,0,1,1,19,2,0,0,-1.0,3,0,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/gnucash-android-2.4.1/app/src/main/java/org/gnucash/android/util/AmountParser.java,9,Mobile
gnucash-android-2.4.1,org.gnucash.android.util,BackupJob,2,0,2,1,15,2,0,0,1.0,1,1,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/gnucash-android-2.4.1/app/src/main/java/org/gnucash/android/util/BackupJob.java,25,Mobile
gnucash-android-2.4.1,org.gnucash.android.util,TimestampHelper,4,1,5,4,58,5,0,0,0.8,22,0,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/gnucash-android-2.4.1/app/src/main/java/org/gnucash/android/util/TimestampHelper.java,25,Mobile
gnucash-android-2.4.1,org.gnucash.android.util,FileUtils,1,0,3,3,64,7,0,0,1.0,2,0,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/gnucash-android-2.4.1/app/src/main/java/org/gnucash/android/util/FileUtils.java,18,Mobile
gnucash-android-2.4.1,org.gnucash.android.util,RecursiveMoveFiles,2,0,4,2,65,8,0,0,0.0,0,1,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/gnucash-android-2.4.1/app/src/main/java/org/gnucash/android/util/RecursiveMoveFiles.java,28,Mobile
gnucash-android-2.4.1,org.gnucash.android.util,BackupManager,2,1,8,5,116,12,0,0,0.0,13,8,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/gnucash-android-2.4.1/app/src/main/java/org/gnucash/android/util/BackupManager.java,52,Mobile
gnucash-android-2.4.1,org.gnucash.android.util,CommoditiesCursorAdapter,0,0,2,2,15,2,0,0,-1.0,2,2,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/gnucash-android-2.4.1/app/src/main/java/org/gnucash/android/util/CommoditiesCursorAdapter.java,30,Mobile
gnucash-android-2.4.1,org.gnucash.android.util,PreferencesHelper,2,1,5,4,54,5,0,0,0.4,7,4,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/gnucash-android-2.4.1/app/src/main/java/org/gnucash/android/util/PreferencesHelper.java,27,Mobile
gnucash-android-2.4.1,org.gnucash.android.util,BookUtils,0,0,2,2,21,2,0,0,-1.0,6,2,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/gnucash-android-2.4.1/app/src/main/java/org/gnucash/android/util/BookUtils.java,8,Mobile
gnucash-android-2.4.1,org.gnucash.android.util,QualifiedAccountNameCursorAdapter,0,0,4,4,51,7,0,0,-1.0,3,2,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/gnucash-android-2.4.1/app/src/main/java/org/gnucash/android/util/QualifiedAccountNameCursorAdapter.java,32,Mobile
gnucash-android-2.4.1,org.gnucash.android.app,StethoUtils,0,0,1,1,7,1,0,0,-1.0,1,0,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/gnucash-android-2.4.1/app/src/release/java/org/gnucash/android/app/StethoUtils.java,5,Mobile
gnucash-android-2.4.1,org.gnucash.android.app,GnuCashApplication,15,3,23,22,224,28,0,0,0.0869565217391304,65,18,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/gnucash-android-2.4.1/app/src/main/java/org/gnucash/android/app/GnuCashApplication.java,64,Mobile
gnucash-android-2.4.1,org.gnucash.android.app,StethoUtils,0,0,2,1,19,3,0,0,-1.0,0,0,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/gnucash-android-2.4.1/app/src/debug/java/org/gnucash/android/app/StethoUtils.java,10,Mobile
gnucash-android-2.4.1,org.gnucash.android.ui.transaction,TransactionsActivity,17,0,25,19,0,50,0,1,0.36,8,8,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/gnucash-android-2.4.1/app/src/main/java/org/gnucash/android/ui/transaction/TransactionsActivity.java,71,Mobile
gnucash-android-2.4.1,org.gnucash.android.ui.transaction,TransactionsActivity.AccountViewPagerAdapter,0,0,0,0,0,0,0,0,-1.0,0,1,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/gnucash-android-2.4.1/app/src/main/java/org/gnucash/android/ui/transaction/TransactionsActivity.java,163,Mobile
gnucash-android-2.4.1,org.gnucash.android.ui.transaction,TransactionFormFragment,34,2,42,22,0,112,0,1,0.1428571428571428,5,25,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/gnucash-android-2.4.1/app/src/main/java/org/gnucash/android/ui/transaction/TransactionFormFragment.java,99,Mobile
gnucash-android-2.4.1,org.gnucash.android.ui.transaction,TransactionFormFragment.DropDownCursorAdapter,0,0,0,0,17,0,0,0,-1.0,0,1,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/gnucash-android-2.4.1/app/src/main/java/org/gnucash/android/ui/transaction/TransactionFormFragment.java,379,Mobile
gnucash-android-2.4.1,org.gnucash.android.ui.transaction,TransactionDetailActivity,17,1,7,2,0,15,0,0,0.2857142857142857,0,10,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/gnucash-android-2.4.1/app/src/main/java/org/gnucash/android/ui/transaction/TransactionDetailActivity.java,37,Mobile
gnucash-android-2.4.1,org.gnucash.android.ui.transaction,TransactionDetailActivity.SplitAmountViewHolder,4,0,0,0,15,0,0,0,-1.0,0,0,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/gnucash-android-2.4.1/app/src/main/java/org/gnucash/android/ui/transaction/TransactionDetailActivity.java,95,Mobile
gnucash-android-2.4.1,org.gnucash.android.ui.transaction,TransactionsListFragment,16,8,14,14,0,17,0,0,0.1428571428571428,0,8,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/gnucash-android-2.4.1/app/src/main/java/org/gnucash/android/ui/transaction/TransactionsListFragment.java,70,Mobile
gnucash-android-2.4.1,org.gnucash.android.ui.transaction,TransactionsListFragment.TransactionsCursorLoader,1,0,0,0,17,0,0,0,-1.0,0,0,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/gnucash-android-2.4.1/app/src/main/java/org/gnucash/android/ui/transaction/TransactionsListFragment.java,225,Mobile
gnucash-android-2.4.1,org.gnucash.android.ui.transaction,TransactionsListFragment.TransactionRecyclerAdapter,9,8,0,0,0,0,0,0,-1.0,0,4,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/gnucash-android-2.4.1/app/src/main/java/org/gnucash/android/ui/transaction/TransactionsListFragment.java,247,Mobile
gnucash-android-2.4.1,org.gnucash.android.ui.transaction,TransactionsListFragment.ViewHolder,7,6,0,0,0,0,0,0,-1.0,0,1,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/gnucash-android-2.4.1/app/src/main/java/org/gnucash/android/ui/transaction/TransactionsListFragment.java,326,Mobile
gnucash-android-2.4.1,org.gnucash.android.ui.transaction,OnTransactionClickedListener,0,0,2,2,16,2,1,0,-1.0,0,0,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/gnucash-android-2.4.1/app/src/main/java/org/gnucash/android/ui/transaction/OnTransactionClickedListener.java,19,Mobile
gnucash-android-2.4.1,org.gnucash.android.ui.transaction,ScheduledActionsListFragment,8,0,25,21,0,50,0,0,0.2,0,10,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/gnucash-android-2.4.1/app/src/main/java/org/gnucash/android/ui/transaction/ScheduledActionsListFragment.java,70,Mobile
gnucash-android-2.4.1,org.gnucash.android.ui.transaction,ScheduledActionsListFragment.ScheduledTransactionsCursorAdapter,0,0,0,0,84,0,0,0,-1.0,0,0,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/gnucash-android-2.4.1/app/src/main/java/org/gnucash/android/ui/transaction/ScheduledActionsListFragment.java,403,Mobile
gnucash-android-2.4.1,org.gnucash.android.ui.transaction,ScheduledActionsListFragment.ScheduledExportCursorAdapter,0,0,0,0,81,0,0,0,-1.0,0,1,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/gnucash-android-2.4.1/app/src/main/java/org/gnucash/android/ui/transaction/ScheduledActionsListFragment.java,504,Mobile
gnucash-android-2.4.1,org.gnucash.android.ui.transaction,ScheduledActionsListFragment.ScheduledTransactionsCursorLoader,0,0,0,0,15,0,0,0,-1.0,0,0,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/gnucash-android-2.4.1/app/src/main/java/org/gnucash/android/ui/transaction/ScheduledActionsListFragment.java,606,Mobile
gnucash-android-2.4.1,org.gnucash.android.ui.transaction,ScheduledActionsListFragment.ScheduledExportCursorLoader,0,0,0,0,15,0,0,0,-1.0,0,2,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/gnucash-android-2.4.1/app/src/main/java/org/gnucash/android/ui/transaction/ScheduledActionsListFragment.java,627,Mobile
gnucash-android-2.4.1,org.gnucash.android.ui.transaction,OnTransferFundsListener,0,0,1,0,10,1,2,0,-1.0,1,1,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/gnucash-android-2.4.1/app/src/main/java/org/gnucash/android/ui/transaction/OnTransferFundsListener.java,21,Mobile
gnucash-android-2.4.1,org.gnucash.android.ui.transaction,SplitEditorFragment,24,0,14,6,0,27,0,0,0.2857142857142857,1,14,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/gnucash-android-2.4.1/app/src/main/java/org/gnucash/android/ui/transaction/SplitEditorFragment.java,75,Mobile
gnucash-android-2.4.1,org.gnucash.android.ui.transaction,SplitEditorFragment.SplitViewHolder,9,0,0,0,81,0,0,1,-1.0,0,3,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/gnucash-android-2.4.1/app/src/main/java/org/gnucash/android/ui/transaction/SplitEditorFragment.java,227,Mobile
gnucash-android-2.4.1,org.gnucash.android.ui.transaction,SplitEditorFragment.BalanceTextWatcher,0,0,0,0,27,0,0,0,-1.0,0,0,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/gnucash-android-2.4.1/app/src/main/java/org/gnucash/android/ui/transaction/SplitEditorFragment.java,408,Mobile
gnucash-android-2.4.1,org.gnucash.android.ui.transaction,SplitEditorFragment.SplitAccountListener,3,0,0,0,33,0,0,0,-1.0,0,1,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/gnucash-android-2.4.1/app/src/main/java/org/gnucash/android/ui/transaction/SplitEditorFragment.java,452,Mobile
gnucash-android-2.4.1,org.gnucash.android.ui.transaction,ScheduledActionsActivity,3,2,6,5,0,6,0,0,0.8333333333333334,0,1,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/gnucash-android-2.4.1/app/src/main/java/org/gnucash/android/ui/transaction/ScheduledActionsActivity.java,30,Mobile
gnucash-android-2.4.1,org.gnucash.android.ui.transaction,ScheduledActionsActivity.ScheduledActionsViewPager,0,0,0,0,0,0,0,0,-1.0,0,1,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/gnucash-android-2.4.1/app/src/main/java/org/gnucash/android/ui/transaction/ScheduledActionsActivity.java,86,Mobile
gnucash-android-2.4.1,org.gnucash.android.ui.transaction.dialog,BulkMoveDialogFragment,5,0,7,6,103,13,0,0,0.5714285714285714,0,5,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/gnucash-android-2.4.1/app/src/main/java/org/gnucash/android/ui/transaction/dialog/BulkMoveDialogFragment.java,41,Mobile
gnucash-android-2.4.1,org.gnucash.android.ui.transaction.dialog,TransferFundsDialogFragment,18,0,9,8,156,17,0,0,0.4444444444444444,1,8,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/gnucash-android-2.4.1/app/src/main/java/org/gnucash/android/ui/transaction/dialog/TransferFundsDialogFragment.java,55,Mobile
gnucash-android-2.4.1,org.gnucash.android.ui.transaction.dialog,TransferFundsDialogFragment.InputLayoutErrorClearer,0,0,0,0,13,0,0,0,-1.0,0,0,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/gnucash-android-2.4.1/app/src/main/java/org/gnucash/android/ui/transaction/dialog/TransferFundsDialogFragment.java,239,Mobile
gnucash-android-2.4.1,org.gnucash.android.ui.transaction.dialog,TransactionsDeleteConfirmationDialogFragment,0,0,4,4,49,12,0,0,-1.0,0,7,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/gnucash-android-2.4.1/app/src/main/java/org/gnucash/android/ui/transaction/dialog/TransactionsDeleteConfirmationDialogFragment.java,39,Mobile
gnucash-android-2.4.1,org.gnucash.android.ui.settings,BookManagerFragment,2,0,11,11,0,12,0,0,0.5454545454545454,0,2,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/gnucash-android-2.4.1/app/src/main/java/org/gnucash/android/ui/settings/BookManagerFragment.java,63,Mobile
gnucash-android-2.4.1,org.gnucash.android.ui.settings,BookManagerFragment.BooksCursorAdapter,0,0,0,0,0,0,0,0,-1.0,0,0,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/gnucash-android-2.4.1/app/src/main/java/org/gnucash/android/ui/settings/BookManagerFragment.java,156,Mobile
gnucash-android-2.4.1,org.gnucash.android.ui.settings,BookManagerFragment.BooksCursorLoader,0,0,0,0,15,0,0,0,-1.0,0,0,/Users/evol-lab/Documents/Projects/roles-smells-metrics-package/data/SourceProjects/Mobile/gnucash-android-2.4.1/app/src/main/java/org/gnucash/android/ui/settings/BookManagerFragment.java,293,Mobile
