Fullpathname,Project,Classname,loc,numAttr,numMethod,setters,getters,isPersist,isCollection,numWordName,isOrEr,isController,numIfs,numParameters,numImports,numOutboundInvocation,numInnerClasses,isStaticClass,isInterface,isInnerClass,isClass,isEnum,classPublicity,numPublicMethods,numPrivateMethods,numProtectedMethods,isAbstract,label
gnucash-android-v2.4.1/app/src/main/java/org/gnucash/android/app/GnuCashApplication.java,gnucash-android-2.4.1,GnuCashApplication,371,15,23,2,14,True,False,3,False,False,5,4,41,28,0.0,True,False,False,True,False,public,0,0,0,False,Interfacer
gnucash-android-v2.4.1/app/src/main/java/org/gnucash/android/db/BookDbHelper.java,gnucash-android-2.4.1,BookDbHelper,186,3,5,0,1,True,False,3,True,False,2,8,18,25,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
gnucash-android-v2.4.1/app/src/main/java/org/gnucash/android/db/DatabaseCursorLoader.java,gnucash-android-2.4.1,DatabaseCursorLoader,148,3,7,0,0,False,False,3,True,False,8,4,5,4,0.0,True,False,False,True,False,public,0,0,0,True,Service Provider
gnucash-android-v2.4.1/app/src/main/java/org/gnucash/android/db/DatabaseHelper.java,gnucash-android-2.4.1,DatabaseHelper,362,10,5,0,0,True,False,2,True,False,1,7,21,5,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
gnucash-android-v2.4.1/app/src/main/java/org/gnucash/android/db/DatabaseSchema.java,gnucash-android-2.4.1,DatabaseSchema,277,4,0,0,0,False,False,2,False,False,0,0,1,0,0.0,True,False,False,True,False,public,0,0,0,False,Information Holder
gnucash-android-v2.4.1/app/src/main/java/org/gnucash/android/db/MigrationHelper.java,gnucash-android-2.4.1,MigrationHelper,1678,2,23,0,2,True,False,2,True,False,24,27,62,159,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
gnucash-android-v2.4.1/app/src/main/java/org/gnucash/android/db/adapter/AccountsDbAdapter.java,gnucash-android-2.4.1,AccountsDbAdapter,1317,4,57,1,30,True,False,3,True,False,38,70,30,122,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
gnucash-android-v2.4.1/app/src/main/java/org/gnucash/android/db/adapter/BooksDbAdapter.java,gnucash-android-2.4.1,BooksDbAdapter,322,0,17,3,7,True,False,3,True,False,8,8,17,34,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
gnucash-android-v2.4.1/app/src/main/java/org/gnucash/android/db/adapter/BudgetAmountsDbAdapter.java,gnucash-android-2.4.1,BudgetAmountsDbAdapter,141,0,7,1,4,True,False,4,True,False,0,7,10,13,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
gnucash-android-v2.4.1/app/src/main/java/org/gnucash/android/db/adapter/BudgetsDbAdapter.java,gnucash-android-2.4.1,BudgetsDbAdapter,191,2,8,1,3,True,False,3,True,False,3,12,14,21,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
gnucash-android-v2.4.1/app/src/main/java/org/gnucash/android/db/adapter/CommoditiesDbAdapter.java,gnucash-android-2.4.1,CommoditiesDbAdapter,139,0,7,1,3,True,False,3,True,False,2,6,10,15,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
gnucash-android-v2.4.1/app/src/main/java/org/gnucash/android/db/adapter/DatabaseAdapter.java,gnucash-android-2.4.1,DatabaseAdapter,803,7,38,1,14,True,False,2,True,False,21,45,17,42,0.0,True,False,False,True,False,public,0,0,0,True,Service Provider
gnucash-android-v2.4.1/app/src/main/java/org/gnucash/android/db/adapter/PricesDbAdapter.java,gnucash-android-2.4.1,PricesDbAdapter,127,0,4,1,2,True,False,3,True,False,6,5,9,14,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
gnucash-android-v2.4.1/app/src/main/java/org/gnucash/android/db/adapter/RecurrenceDbAdapter.java,gnucash-android-2.4.1,RecurrenceDbAdapter,181,0,5,1,1,True,False,3,True,False,6,5,14,13,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
gnucash-android-v2.4.1/app/src/main/java/org/gnucash/android/db/adapter/ScheduledActionDbAdapter.java,gnucash-android-2.4.1,ScheduledActionDbAdapter,246,1,9,1,4,True,False,4,True,False,1,10,13,34,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
gnucash-android-v2.4.1/app/src/main/java/org/gnucash/android/db/adapter/SplitsDbAdapter.java,gnucash-android-2.4.1,SplitsDbAdapter,445,0,17,1,6,True,False,3,True,False,15,32,20,36,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
gnucash-android-v2.4.1/app/src/main/java/org/gnucash/android/db/adapter/TransactionsDbAdapter.java,gnucash-android-2.4.1,TransactionsDbAdapter,668,2,32,1,16,True,False,3,True,False,11,43,24,57,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
gnucash-android-v2.4.1/app/src/main/java/org/gnucash/android/export/DropboxHelper.java,gnucash-android-2.4.1,DropboxHelper,93,1,3,0,1,False,False,2,True,False,3,0,10,7,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
gnucash-android-v2.4.1/app/src/main/java/org/gnucash/android/export/ExportAsyncTask.java,gnucash-android-2.4.1,ExportAsyncTask,577,7,18,0,2,True,False,3,False,False,29,6,58,76,0.0,True,False,False,True,False,public,0,0,0,False,Interfacer
gnucash-android-v2.4.1/app/src/main/java/org/gnucash/android/export/ExportFormat.java,gnucash-android-2.4.1,ExportFormat,62,6,2,0,1,False,False,2,False,False,1,0,0,0,0.0,True,False,False,False,True,public,0,0,0,False,Information Holder
gnucash-android-v2.4.1/app/src/main/java/org/gnucash/android/export/ExportParams.java,gnucash-android-2.4.1,ExportParams,230,6,15,6,5,True,False,2,False,False,1,7,4,4,0.0,True,False,False,True,False,public,0,0,0,False,Information Holder
gnucash-android-v2.4.1/app/src/main/java/org/gnucash/android/export/Exporter.java,gnucash-android-2.4.1,Exporter,267,17,7,0,4,True,False,1,True,False,6,6,25,29,0.0,True,False,False,True,False,public,0,0,0,True,Service Provider
gnucash-android-v2.4.1/app/src/main/java/org/gnucash/android/export/csv/CsvAccountExporter.java,gnucash-android-2.4.1,CsvAccountExporter,114,1,2,0,0,True,False,3,True,False,0,1,10,14,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
gnucash-android-v2.4.1/app/src/main/java/org/gnucash/android/export/csv/CsvTransactionsExporter.java,gnucash-android-2.4.1,CsvTransactionsExporter,176,2,3,0,0,True,False,3,True,False,3,5,24,24,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
gnucash-android-v2.4.1/app/src/main/java/org/gnucash/android/export/csv/CsvWriter.java,gnucash-android-2.4.1,CsvWriter,94,1,4,0,0,False,False,2,True,False,3,4,4,4,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
gnucash-android-v2.4.1/app/src/main/java/org/gnucash/android/export/ofx/OfxExporter.java,gnucash-android-2.4.1,OfxExporter,232,1,5,0,1,True,False,2,True,False,6,5,35,18,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
gnucash-android-v2.4.1/app/src/main/java/org/gnucash/android/export/ofx/OfxHelper.java,gnucash-android-2.4.1,OfxHelper,108,29,2,0,2,False,False,2,True,False,0,1,5,4,0.0,True,False,False,True,False,public,0,0,0,False,Information Holder
gnucash-android-v2.4.1/app/src/main/java/org/gnucash/android/export/qif/QifExporter.java,gnucash-android-2.4.1,QifExporter,321,0,4,0,1,True,False,2,True,False,16,2,28,17,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
gnucash-android-v2.4.1/app/src/main/java/org/gnucash/android/export/qif/QifHelper.java,gnucash-android-2.4.1,QifHelper,86,14,3,0,2,False,False,2,True,False,1,3,3,0,0.0,True,False,False,True,False,public,0,0,0,False,Information Holder
gnucash-android-v2.4.1/app/src/main/java/org/gnucash/android/export/xml/GncXmlExporter.java,gnucash-android-2.4.1,GncXmlExporter,911,2,13,0,1,True,False,3,True,False,30,20,47,81,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
gnucash-android-v2.4.1/app/src/main/java/org/gnucash/android/export/xml/GncXmlHelper.java,gnucash-android-2.4.1,GncXmlHelper,236,103,5,0,0,False,False,3,True,False,1,6,9,5,0.0,True,False,False,True,False,public,0,0,0,True,Service Provider
gnucash-android-v2.4.1/app/src/main/java/org/gnucash/android/importer/CommoditiesXmlHandler.java,gnucash-android-2.4.1,CommoditiesXmlHandler,114,10,3,0,0,True,False,3,True,False,4,5,12,5,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
gnucash-android-v2.4.1/app/src/main/java/org/gnucash/android/importer/GncXmlHandler.java,gnucash-android-2.4.1,GncXmlHandler,1138,62,11,1,2,True,False,3,True,False,66,14,48,100,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
gnucash-android-v2.4.1/app/src/main/java/org/gnucash/android/importer/GncXmlImporter.java,gnucash-android-2.4.1,GncXmlImporter,81,0,1,0,0,False,False,3,True,False,1,1,14,9,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
gnucash-android-v2.4.1/app/src/main/java/org/gnucash/android/importer/ImportAsyncTask.java,gnucash-android-2.4.1,ImportAsyncTask,145,4,3,0,0,False,False,3,False,False,4,2,19,21,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
gnucash-android-v2.4.1/app/src/main/java/org/gnucash/android/model/Account.java,gnucash-android-2.4.1,Account,531,16,31,13,12,True,False,1,False,False,3,18,9,11,0.0,True,False,False,True,False,public,0,0,0,False,Information Holder
gnucash-android-v2.4.1/app/src/main/java/org/gnucash/android/model/AccountType.java,gnucash-android-2.4.1,AccountType,39,16,2,0,1,False,False,2,False,False,0,0,0,0,0.0,True,False,False,False,True,public,0,0,0,False,Information Holder
gnucash-android-v2.4.1/app/src/main/java/org/gnucash/android/model/BaseModel.java,gnucash-android-2.4.1,BaseModel,133,3,9,3,3,True,False,2,False,False,3,4,3,5,0.0,True,False,False,True,False,public,0,0,0,True,Service Provider
gnucash-android-v2.4.1/app/src/main/java/org/gnucash/android/model/Book.java,gnucash-android-2.4.1,Book,163,6,13,6,5,True,False,1,False,False,0,6,2,2,0.0,True,False,False,True,False,public,0,0,0,False,Information Holder
gnucash-android-v2.4.1/app/src/main/java/org/gnucash/android/model/Budget.java,gnucash-android-2.4.1,Budget,418,5,21,5,15,False,False,1,False,False,13,11,10,56,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
gnucash-android-v2.4.1/app/src/main/java/org/gnucash/android/model/BudgetAmount.java,gnucash-android-2.4.1,BudgetAmount,150,5,10,4,4,False,False,2,False,False,0,6,3,10,0.0,True,False,False,True,False,public,0,0,0,False,Information Holder
gnucash-android-v2.4.1/app/src/main/java/org/gnucash/android/model/Commodity.java,gnucash-android-2.4.1,Commodity,223,15,21,7,11,False,False,1,False,False,5,9,2,5,0.0,True,False,False,True,False,public,0,0,0,False,Information Holder
gnucash-android-v2.4.1/app/src/main/java/org/gnucash/android/model/Money.java,gnucash-android-2.4.1,Money,516,5,33,3,6,False,False,1,False,False,15,17,10,32,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
gnucash-android-v2.4.1/app/src/main/java/org/gnucash/android/model/PeriodType.java,gnucash-android-2.4.1,PeriodType,69,5,2,0,2,False,False,2,False,False,2,1,3,1,0.0,True,False,False,False,True,public,0,0,0,False,Information Holder
gnucash-android-v2.4.1/app/src/main/java/org/gnucash/android/model/Price.java,gnucash-android-2.4.1,Price,161,8,16,7,7,True,False,1,False,False,5,7,6,5,0.0,True,False,False,True,False,public,0,0,0,False,Information Holder
gnucash-android-v2.4.1/app/src/main/java/org/gnucash/android/model/Recurrence.java,gnucash-android-2.4.1,Recurrence,489,5,20,6,13,True,False,1,False,False,17,9,22,43,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
gnucash-android-v2.4.1/app/src/main/java/org/gnucash/android/model/ScheduledAction.java,gnucash-android-2.4.1,ScheduledAction,599,15,42,16,16,True,False,2,False,False,13,22,11,24,0.0,True,False,False,True,False,public,0,0,0,False,Information Holder
gnucash-android-v2.4.1/app/src/main/java/org/gnucash/android/model/Split.java,gnucash-android-2.4.1,Split,607,12,31,8,11,True,False,1,False,False,25,18,5,51,0.0,True,False,False,True,False,public,0,0,0,False,Information Holder
gnucash-android-v2.4.1/app/src/main/java/org/gnucash/android/model/Transaction.java,gnucash-android-2.4.1,Transaction,575,14,30,10,11,False,False,1,False,False,15,22,11,45,0.0,True,False,False,True,False,public,0,0,0,False,Information Holder
gnucash-android-v2.4.1/app/src/main/java/org/gnucash/android/model/TransactionType.java,gnucash-android-2.4.1,TransactionType,43,3,1,0,0,False,False,2,False,False,0,0,0,0,0.0,True,False,False,False,True,public,0,0,0,False,Information Holder
gnucash-android-v2.4.1/app/src/main/java/org/gnucash/android/receivers/AccountCreator.java,gnucash-android-2.4.1,AccountCreator,69,0,1,0,0,False,False,2,True,False,3,2,9,2,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
gnucash-android-v2.4.1/app/src/main/java/org/gnucash/android/receivers/BootReceiver.java,gnucash-android-2.4.1,BootReceiver,38,0,1,0,0,False,False,2,True,False,0,2,5,0,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
gnucash-android-v2.4.1/app/src/main/java/org/gnucash/android/receivers/PeriodicJobReceiver.java,gnucash-android-2.4.1,PeriodicJobReceiver,52,3,1,0,0,False,False,3,True,False,2,2,6,3,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
gnucash-android-v2.4.1/app/src/main/java/org/gnucash/android/receivers/TransactionAppWidgetProvider.java,gnucash-android-2.4.1,TransactionAppWidgetProvider,60,0,3,0,0,False,False,4,True,False,0,6,9,0,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
gnucash-android-v2.4.1/app/src/main/java/org/gnucash/android/receivers/TransactionRecorder.java,gnucash-android-2.4.1,TransactionRecorder,111,0,1,0,0,False,False,2,True,False,4,2,21,7,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
gnucash-android-v2.4.1/app/src/main/java/org/gnucash/android/service/ScheduledActionService.java,gnucash-android-2.4.1,ScheduledActionService,262,2,7,0,0,True,False,3,False,False,9,11,28,38,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
gnucash-android-v2.4.1/app/src/main/java/org/gnucash/android/ui/account/AccountFormFragment.java,gnucash-android-2.4.1,AccountFormFragment,853,25,25,5,5,False,False,3,False,False,39,17,57,88,0.0,True,False,False,True,False,public,0,0,0,False,Interfacer
gnucash-android-v2.4.1/app/src/main/java/org/gnucash/android/ui/account/AccountsActivity.java,gnucash-android-2.4.1,AccountsActivity,548,15,23,1,3,False,False,2,False,False,13,16,49,38,0.0,True,False,False,True,False,public,0,0,0,False,Interfacer
gnucash-android-v2.4.1/app/src/main/java/org/gnucash/android/ui/account/AccountsListFragment.java,gnucash-android-2.4.1,AccountsListFragment,618,11,23,0,0,False,False,3,False,False,23,25,51,36,0.0,True,False,False,True,False,public,0,0,0,False,Interfacer
gnucash-android-v2.4.1/app/src/main/java/org/gnucash/android/ui/account/DeleteAccountDialogFragment.java,gnucash-android-2.4.1,DeleteAccountDialogFragment,243,11,5,1,0,False,False,4,False,False,4,6,26,23,0.0,True,False,False,True,False,public,0,0,0,False,Interfacer
gnucash-android-v2.4.1/app/src/main/java/org/gnucash/android/ui/account/OnAccountClickedListener.java,gnucash-android-2.4.1,OnAccountClickedListener,34,0,0,0,0,False,False,4,True,False,0,0,0,0,0.0,True,True,False,False,False,public,0,0,0,False,Service Provider
gnucash-android-v2.4.1/app/src/main/java/org/gnucash/android/ui/budget/BudgetAmountEditorFragment.java,gnucash-android-2.4.1,BudgetAmountEditorFragment,276,6,12,1,0,False,False,4,False,False,9,11,35,23,0.0,True,False,False,True,False,public,0,0,0,False,Interfacer
gnucash-android-v2.4.1/app/src/main/java/org/gnucash/android/ui/budget/BudgetDetailFragment.java,gnucash-android-2.4.1,BudgetDetailFragment,310,6,10,0,0,False,False,3,False,False,7,12,43,41,0.0,True,False,False,True,False,public,0,0,0,False,Interfacer
gnucash-android-v2.4.1/app/src/main/java/org/gnucash/android/ui/budget/BudgetFormFragment.java,gnucash-android-2.4.1,BudgetFormFragment,362,19,15,0,0,True,False,3,False,False,18,19,53,42,0.0,True,False,False,True,False,public,0,0,0,False,Interfacer
gnucash-android-v2.4.1/app/src/main/java/org/gnucash/android/ui/budget/BudgetListFragment.java,gnucash-android-2.4.1,BudgetListFragment,327,7,12,0,0,False,False,3,False,False,4,16,45,38,0.0,True,False,False,True,False,public,0,0,0,False,Interfacer
gnucash-android-v2.4.1/app/src/main/java/org/gnucash/android/ui/budget/BudgetsActivity.java,gnucash-android-2.4.1,BudgetsActivity,80,1,5,0,3,False,False,2,False,False,1,3,10,4,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
gnucash-android-v2.4.1/app/src/main/java/org/gnucash/android/ui/colorpicker/ColorPickerDialog.java,gnucash-android-2.4.1,ColorPickerDialog,202,16,16,5,2,False,False,3,False,False,12,22,10,2,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
gnucash-android-v2.4.1/app/src/main/java/org/gnucash/android/ui/colorpicker/ColorPickerPalette.java,gnucash-android-2.4.1,ColorPickerPalette,186,6,7,1,0,False,False,3,False,False,7,15,10,1,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
gnucash-android-v2.4.1/app/src/main/java/org/gnucash/android/ui/colorpicker/ColorPickerSwatch.java,gnucash-android-2.4.1,ColorPickerSwatch,83,4,3,2,0,False,False,3,False,False,2,3,7,1,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
gnucash-android-v2.4.1/app/src/main/java/org/gnucash/android/ui/colorpicker/ColorSquare.java,gnucash-android-2.4.1,ColorSquare,45,0,1,1,0,False,False,2,False,False,0,1,5,1,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
gnucash-android-v2.4.1/app/src/main/java/org/gnucash/android/ui/colorpicker/ColorStateDrawable.java,gnucash-android-2.4.1,ColorStateDrawable,72,2,3,0,1,False,False,3,False,False,2,2,4,0,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
gnucash-android-v2.4.1/app/src/main/java/org/gnucash/android/ui/colorpicker/HsvColorComparator.java,gnucash-android-2.4.1,HsvColorComparator,61,0,1,0,0,False,False,3,True,False,3,2,2,0,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
gnucash-android-v2.4.1/app/src/main/java/org/gnucash/android/ui/common/BaseDrawerActivity.java,gnucash-android-2.4.1,BaseDrawerActivity,357,8,13,1,1,False,False,3,False,False,9,11,35,23,0.0,True,False,False,True,False,public,0,0,0,True,Interfacer
gnucash-android-v2.4.1/app/src/main/java/org/gnucash/android/ui/common/FormActivity.java,gnucash-android-2.4.1,FormActivity,233,2,12,1,1,False,False,2,False,False,8,10,22,13,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
gnucash-android-v2.4.1/app/src/main/java/org/gnucash/android/ui/common/Refreshable.java,gnucash-android-2.4.1,Refreshable,34,0,0,0,0,False,False,1,False,False,0,0,0,0,0.0,True,True,False,False,False,public,0,0,0,False,Information Holder
gnucash-android-v2.4.1/app/src/main/java/org/gnucash/android/ui/common/UxArgument.java,gnucash-android-2.4.1,UxArgument,120,18,0,0,0,False,False,2,False,False,0,0,0,0,0.0,True,False,False,True,False,public,0,0,0,False,Information Holder
gnucash-android-v2.4.1/app/src/main/java/org/gnucash/android/ui/export/ExportFormFragment.java,gnucash-android-2.4.1,ExportFormFragment,665,28,17,1,0,True,False,3,False,False,22,22,61,82,0.0,True,False,False,True,False,public,0,0,0,False,Interfacer
gnucash-android-v2.4.1/app/src/main/java/org/gnucash/android/ui/homescreen/WidgetConfigurationActivity.java,gnucash-android-2.4.1,WidgetConfigurationActivity,355,8,7,0,0,True,False,3,False,False,8,13,43,39,0.0,True,False,False,True,False,public,0,0,0,False,Interfacer
gnucash-android-v2.4.1/app/src/main/java/org/gnucash/android/ui/passcode/KeyboardFragment.java,gnucash-android-2.4.1,KeyboardFragment,190,7,3,0,0,False,False,2,False,False,2,5,9,15,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
gnucash-android-v2.4.1/app/src/main/java/org/gnucash/android/ui/passcode/PasscodeLockActivity.java,gnucash-android-2.4.1,PasscodeLockActivity,88,1,3,0,0,False,False,3,False,False,4,0,8,13,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
gnucash-android-v2.4.1/app/src/main/java/org/gnucash/android/ui/passcode/PasscodeLockScreenActivity.java,gnucash-android-2.4.1,PasscodeLockScreenActivity,85,1,3,0,0,False,False,4,False,False,3,2,9,9,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
gnucash-android-v2.4.1/app/src/main/java/org/gnucash/android/ui/passcode/PasscodePreferenceActivity.java,gnucash-android-2.4.1,PasscodePreferenceActivity,86,4,2,0,0,False,False,3,False,False,5,2,8,4,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
gnucash-android-v2.4.1/app/src/main/java/org/gnucash/android/ui/report/BaseReportFragment.java,gnucash-android-2.4.1,BaseReportFragment,346,11,20,0,2,False,False,3,False,False,9,19,30,21,0.0,True,False,False,True,False,public,0,0,0,True,Service Provider
gnucash-android-v2.4.1/app/src/main/java/org/gnucash/android/ui/report/ReportOptionsListener.java,gnucash-android-2.4.1,ReportOptionsListener,43,0,0,0,0,False,False,3,True,False,0,0,1,0,0.0,True,True,False,False,False,public,0,0,0,False,Service Provider
gnucash-android-v2.4.1/app/src/main/java/org/gnucash/android/ui/report/ReportType.java,gnucash-android-2.4.1,ReportType,101,7,3,0,3,False,False,2,False,False,2,1,12,5,0.0,True,False,False,False,True,public,0,0,0,False,Information Holder
gnucash-android-v2.4.1/app/src/main/java/org/gnucash/android/ui/report/ReportsActivity.java,gnucash-android-2.4.1,ReportsActivity,428,14,24,1,5,False,False,2,False,False,18,23,31,29,0.0,True,False,False,True,False,public,0,0,0,False,Interfacer
gnucash-android-v2.4.1/app/src/main/java/org/gnucash/android/ui/report/ReportsOverviewFragment.java,gnucash-android-2.4.1,ReportsOverviewFragment,268,13,14,1,5,False,False,3,False,False,6,6,35,34,0.0,True,False,False,True,False,public,0,0,0,False,Interfacer
gnucash-android-v2.4.1/app/src/main/java/org/gnucash/android/ui/report/barchart/StackedBarChartFragment.java,gnucash-android-2.4.1,StackedBarChartFragment,390,10,15,1,7,False,False,4,False,False,17,9,33,72,0.0,True,False,False,True,False,public,0,0,0,False,Interfacer
gnucash-android-v2.4.1/app/src/main/java/org/gnucash/android/ui/report/linechart/CashFlowLineChartFragment.java,gnucash-android-2.4.1,CashFlowLineChartFragment,396,12,16,0,6,False,False,5,False,False,17,12,31,56,0.0,True,False,False,True,False,public,0,0,0,False,Interfacer
gnucash-android-v2.4.1/app/src/main/java/org/gnucash/android/ui/report/piechart/PieChartFragment.java,gnucash-android-2.4.1,PieChartFragment,310,10,13,0,5,False,False,3,False,False,11,8,24,55,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
gnucash-android-v2.4.1/app/src/main/java/org/gnucash/android/ui/report/sheet/BalanceSheetFragment.java,gnucash-android-2.4.1,BalanceSheetFragment,165,10,10,0,3,False,False,3,False,False,0,4,21,7,0.0,True,False,False,True,False,public,0,0,0,False,Information Holder
gnucash-android-v2.4.1/app/src/main/java/org/gnucash/android/ui/settings/AboutPreferenceFragment.java,gnucash-android-2.4.1,AboutPreferenceFragment,68,0,3,0,0,False,False,3,False,False,1,3,8,5,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
gnucash-android-v2.4.1/app/src/main/java/org/gnucash/android/ui/settings/AccountPreferencesFragment.java,gnucash-android-2.4.1,AccountPreferencesFragment,222,3,8,0,0,False,False,3,False,False,6,9,28,31,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
gnucash-android-v2.4.1/app/src/main/java/org/gnucash/android/ui/settings/BackupPreferenceFragment.java,gnucash-android-2.4.1,BackupPreferenceFragment,483,7,14,0,1,False,False,3,False,False,29,14,40,77,0.0,True,False,False,True,False,public,0,0,0,False,Interfacer
gnucash-android-v2.4.1/app/src/main/java/org/gnucash/android/ui/settings/BookManagerFragment.java,gnucash-android-2.4.1,BookManagerFragment,311,2,11,0,0,True,False,3,False,False,6,14,41,33,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
gnucash-android-v2.4.1/app/src/main/java/org/gnucash/android/ui/settings/GeneralPreferenceFragment.java,gnucash-android-2.4.1,GeneralPreferenceFragment,167,5,6,0,0,False,False,3,False,False,10,9,14,14,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
gnucash-android-v2.4.1/app/src/main/java/org/gnucash/android/ui/settings/PreferenceActivity.java,gnucash-android-2.4.1,PreferenceActivity,169,2,7,0,2,False,False,2,False,False,4,6,22,20,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
gnucash-android-v2.4.1/app/src/main/java/org/gnucash/android/ui/settings/PreferenceHeadersFragment.java,gnucash-android-2.4.1,PreferenceHeadersFragment,35,0,1,0,0,False,False,3,False,False,0,2,3,0,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
gnucash-android-v2.4.1/app/src/main/java/org/gnucash/android/ui/settings/TransactionsPreferenceFragment.java,gnucash-android-2.4.1,TransactionsPreferenceFragment,145,0,7,2,0,False,False,3,False,False,2,8,16,12,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
gnucash-android-v2.4.1/app/src/main/java/org/gnucash/android/ui/settings/dialog/DeleteAllAccountsConfirmationDialog.java,gnucash-android-2.4.1,DeleteAllAccountsConfirmationDialog,61,0,2,0,0,False,False,5,False,False,0,1,9,6,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
gnucash-android-v2.4.1/app/src/main/java/org/gnucash/android/ui/settings/dialog/DeleteAllTransactionsConfirmationDialog.java,gnucash-android-2.4.1,DeleteAllTransactionsConfirmationDialog,83,0,2,0,0,False,False,5,False,False,2,1,17,9,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
gnucash-android-v2.4.1/app/src/main/java/org/gnucash/android/ui/settings/dialog/DeleteBookConfirmationDialog.java,gnucash-android-2.4.1,DeleteBookConfirmationDialog,63,0,2,0,0,False,False,4,False,False,0,2,8,4,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
gnucash-android-v2.4.1/app/src/main/java/org/gnucash/android/ui/settings/dialog/DoubleConfirmationDialog.java,gnucash-android-2.4.1,DoubleConfirmationDialog,97,0,4,1,1,False,False,3,False,False,1,0,7,7,0.0,True,False,False,True,False,public,0,0,0,True,Service Provider
gnucash-android-v2.4.1/app/src/main/java/org/gnucash/android/ui/settings/dialog/OwnCloudDialogFragment.java,gnucash-android-2.4.1,OwnCloudDialogFragment,257,16,8,1,0,False,False,4,False,False,7,6,26,26,0.0,True,False,False,True,False,public,0,0,0,False,Interfacer
gnucash-android-v2.4.1/app/src/main/java/org/gnucash/android/ui/transaction/OnTransactionClickedListener.java,gnucash-android-2.4.1,OnTransactionClickedListener,40,0,0,0,0,False,False,4,True,False,0,0,0,0,0.0,True,True,False,False,False,public,0,0,0,False,Service Provider
gnucash-android-v2.4.1/app/src/main/java/org/gnucash/android/ui/transaction/OnTransferFundsListener.java,gnucash-android-2.4.1,OnTransferFundsListener,31,0,0,0,0,False,False,4,True,False,0,0,1,0,0.0,True,True,False,False,False,public,0,0,0,False,Service Provider
gnucash-android-v2.4.1/app/src/main/java/org/gnucash/android/ui/transaction/ScheduledActionsActivity.java,gnucash-android-2.4.1,ScheduledActionsActivity,123,3,3,0,2,False,False,3,False,False,2,1,10,4,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
