Project Name,Package Name,Type Name,Design Smell,Cause of the Smell
Telegram-6.1.1_1946,androidx.recyclerview.widget,ItemTouchHelper.ItemTouchHelperGestureListener,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: mShouldReactToLongPress
Telegram-6.1.1_1946,androidx.recyclerview.widget,ItemTouchHelper.ItemTouchHelperGestureListener,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Telegram-6.1.1_1946,androidx.recyclerview.widget,ItemTouchHelper.RecoverAnimation,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Telegram-6.1.1_1946,androidx.recyclerview.widget,ItemTouchHelper.RecoverAnimation,Broken Modularization,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields are declared in this class: mStartDx; mStartDy; mTargetX; mTargetY; mViewHolder; mActionState; mValueAnimator; mAnimationType; mIsPendingCleanup; mX; mY; mOverridden; mEnded; mFraction
Telegram-6.1.1_1946,androidx.recyclerview.widget,AsyncDifferConfig.Builder,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: mMainThreadExecutor; mBackgroundThreadExecutor; mDiffCallback; sExecutorLock; sDiffExecutor
Telegram-6.1.1_1946,androidx.recyclerview.widget,AsyncDifferConfig.Builder,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Telegram-6.1.1_1946,androidx.recyclerview.widget,AsyncDifferConfig.Builder,Broken Modularization,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields are declared in this class: mMainThreadExecutor; mBackgroundThreadExecutor; mDiffCallback; sExecutorLock; sDiffExecutor
Telegram-6.1.1_1946,androidx.recyclerview.widget,LinearSmoothScroller,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: DEBUG; MILLISECONDS_PER_INCH; TARGET_SEEK_SCROLL_DISTANCE_PX; SNAP_TO_START; SNAP_TO_END; SNAP_TO_ANY; TARGET_SEEK_EXTRA_SCROLL_RATIO; mLinearInterpolator; mDecelerateInterpolator; mTargetVector; mDisplayMetrics; mHasCalculatedMillisPerPixel; mMillisPerPixel; mInterimTargetDx; mInterimTargetDy
Telegram-6.1.1_1946,androidx.recyclerview.widget,LinearSmoothScroller,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): RecyclerView
Telegram-6.1.1_1946,androidx.recyclerview.widget,LinearSmoothScrollerCustom,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: MILLISECONDS_PER_INCH; TARGET_SEEK_SCROLL_DISTANCE_PX; TARGET_SEEK_EXTRA_SCROLL_RATIO; mLinearInterpolator; mDecelerateInterpolator; mTargetVector; MILLISECONDS_PER_PX; mInterimTargetDx; mInterimTargetDy; scrollPosition; POSITION_MIDDLE; POSITION_END
Telegram-6.1.1_1946,androidx.recyclerview.widget,LinearSmoothScrollerCustom,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): RecyclerView
Telegram-6.1.1_1946,androidx.recyclerview.widget,ThreadUtil.MainThreadCallback,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Telegram-6.1.1_1946,androidx.recyclerview.widget,ThreadUtil.BackgroundCallback,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Telegram-6.1.1_1946,androidx.recyclerview.widget,GapWorker,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: sGapWorker; mRecyclerViews; mPostTimeNs; mFrameIntervalNs; immediate; viewVelocity; distanceToItem; view; position; mTasks; mPrefetchDx; mPrefetchDy; mPrefetchArray; mCount; sTaskComparator
Telegram-6.1.1_1946,androidx.recyclerview.widget,GapWorker.Task,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: immediate; viewVelocity; distanceToItem; view; position
Telegram-6.1.1_1946,androidx.recyclerview.widget,GapWorker.Task,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Telegram-6.1.1_1946,androidx.recyclerview.widget,GapWorker.Task,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: immediate; viewVelocity; distanceToItem; view; position
Telegram-6.1.1_1946,androidx.recyclerview.widget,GapWorker.Task,Broken Modularization,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields are declared in this class: immediate; viewVelocity; distanceToItem; view; position
Telegram-6.1.1_1946,androidx.recyclerview.widget,GapWorker.LayoutPrefetchRegistryImpl,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: mPrefetchDx; mPrefetchDy; mPrefetchArray; mCount
Telegram-6.1.1_1946,androidx.recyclerview.widget,GapWorker.LayoutPrefetchRegistryImpl,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Telegram-6.1.1_1946,androidx.recyclerview.widget,AsyncListUtil,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Telegram-6.1.1_1946,androidx.recyclerview.widget,AsyncListUtil,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: TAG; DEBUG; mTClass; mTileSize; mDataCallback; mViewCallback; mTileList; mMainThreadProxy; mBackgroundProxy; mTmpRange; mPrevRange; mTmpRangeExtended; mAllowScrollHints; mScrollHint; mItemCount; mDisplayedGeneration; mRequestedGeneration; mMissingPositions; mMainThreadCallback; mBackgroundCallback; mRecycledRoot; mLoadedTiles; mGeneration; mItemCount; mFirstRequiredTileStart; mLastRequiredTileStart; HINT_SCROLL_NONE; HINT_SCROLL_DESC; HINT_SCROLL_ASC
Telegram-6.1.1_1946,androidx.recyclerview.widget,AsyncListUtil.DataCallback,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
Telegram-6.1.1_1946,androidx.recyclerview.widget,AsyncListUtil.DataCallback,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Telegram-6.1.1_1946,androidx.recyclerview.widget,AsyncListUtil.ViewCallback,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: HINT_SCROLL_NONE; HINT_SCROLL_DESC; HINT_SCROLL_ASC
Telegram-6.1.1_1946,androidx.recyclerview.widget,AsyncListUtil.ViewCallback,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Telegram-6.1.1_1946,androidx.recyclerview.widget,AsyncListUtil.ViewCallback,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: HINT_SCROLL_NONE; HINT_SCROLL_DESC; HINT_SCROLL_ASC
Telegram-6.1.1_1946,androidx.recyclerview.widget,OrientationHelper,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: INVALID_SIZE; mLayoutManager; HORIZONTAL; VERTICAL; mLastTotalSpace; mTmpRect
Telegram-6.1.1_1946,androidx.recyclerview.widget,OrientationHelper,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 51 public methods
Telegram-6.1.1_1946,androidx.recyclerview.widget,ViewBoundsCheck.BoundFlags,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: mBoundFlags; mRvStart; mRvEnd; mChildStart; mChildEnd
Telegram-6.1.1_1946,androidx.recyclerview.widget,ViewBoundsCheck.BoundFlags,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Telegram-6.1.1_1946,androidx.recyclerview.widget,ViewBoundsCheck.BoundFlags,Broken Modularization,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields are declared in this class: mBoundFlags; mRvStart; mRvEnd; mChildStart; mChildEnd
Telegram-6.1.1_1946,androidx.recyclerview.widget,ViewBoundsCheck.Callback,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Telegram-6.1.1_1946,androidx.recyclerview.widget,OpReorderer,Cyclic Hierarchy,The tool detected the smell in this class because the class depends on one of its subclasses (creating cycle in the hierarchy). The class is dependent on the following subclass: AdapterHelper
Telegram-6.1.1_1946,androidx.recyclerview.widget,OpReorderer.Callback,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Telegram-6.1.1_1946,androidx.recyclerview.widget,DefaultItemAnimator,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: DEBUG; sDefaultInterpolator; mPendingRemovals; mPendingAdditions; mPendingMoves; mPendingChanges; mAdditionsList; mMovesList; mChangesList; mAddAnimations; mMoveAnimations; mRemoveAnimations; mChangeAnimations; delayAnimations; holder; fromX; fromY; toX; toY; oldHolder; newHolder; fromX; fromY; toX; toY
Telegram-6.1.1_1946,androidx.recyclerview.widget,DefaultItemAnimator,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 25 public methods
Telegram-6.1.1_1946,androidx.recyclerview.widget,DefaultItemAnimator.MoveInfo,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: holder; fromX; fromY; toX; toY
Telegram-6.1.1_1946,androidx.recyclerview.widget,DefaultItemAnimator.MoveInfo,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Telegram-6.1.1_1946,androidx.recyclerview.widget,DefaultItemAnimator.MoveInfo,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: holder; fromX; fromY; toX; toY
Telegram-6.1.1_1946,androidx.recyclerview.widget,DefaultItemAnimator.MoveInfo,Broken Modularization,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields are declared in this class: holder; fromX; fromY; toX; toY
Telegram-6.1.1_1946,androidx.recyclerview.widget,DefaultItemAnimator.ChangeInfo,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Telegram-6.1.1_1946,androidx.recyclerview.widget,DefaultItemAnimator.ChangeInfo,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: oldHolder; newHolder; fromX; fromY; toX; toY
Telegram-6.1.1_1946,androidx.recyclerview.widget,DefaultItemAnimator.ChangeInfo,Broken Modularization,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields are declared in this class: oldHolder; newHolder; fromX; fromY; toX; toY
Telegram-6.1.1_1946,androidx.recyclerview.widget,SimpleItemAnimator,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): RecyclerView
Telegram-6.1.1_1946,androidx.recyclerview.widget,SimpleItemAnimator,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 27 public methods
Telegram-6.1.1_1946,androidx.recyclerview.widget,AdapterHelper,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): OpReorderer
Telegram-6.1.1_1946,androidx.recyclerview.widget,AdapterHelper,Insufficient Modularization,The tool detected the smell in this class because the class is highly complex. The sum of cyclomatic complexity of all methods of this class (i.e. WMC) is: 135
Telegram-6.1.1_1946,androidx.recyclerview.widget,AdapterHelper.UpdateOp,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Telegram-6.1.1_1946,androidx.recyclerview.widget,AdapterHelper.UpdateOp,Broken Modularization,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields are declared in this class: ADD; REMOVE; UPDATE; MOVE; POOL_SIZE; cmd; positionStart; payload; itemCount
Telegram-6.1.1_1946,androidx.recyclerview.widget,AdapterHelper.Callback,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Telegram-6.1.1_1946,androidx.recyclerview.widget,GridLayoutManagerFixed,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): GridLayoutManager
Telegram-6.1.1_1946,androidx.recyclerview.widget,SnapHelper,Feature Envy,The tool detected a instance of this smell because setupCallbacks is more interested in members of the type: RecyclerView
