Project Name,Package Name,Architecture Smell,Cause of the Smell
keepassdroid-2.5.9,com.keepassdroid,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [GroupActivityV3; GroupActivity; EntryEditActivity; GeneratePasswordActivity; GroupEditActivity; IconPickerActivity; EntryEditActivityV3; LockCloseActivity; LockCloseHideActivity; EntryActivity; LockingActivity; LockCloseListActivity; EntryActivityV4; PasswordActivity; UpdateStatus; Database; GroupBaseActivity; SetPasswordDialog; ProgressTask; PwGroupListAdapter; EntryEditActivityV4; GroupActivityV4; CancelDialog]; [UpdateStatus.UpdateMessage]; [AboutDialog]; [LockingClosePreferenceActivity; LockingPreferenceActivity]; [GroupBaseActivity.RefreshTask]; [GroupBaseActivity.AfterDeleteGroup]; [EntryActivity.ClearClipboardTask]; [IconPickerActivity.ImageAdapter]; [UIToastTask]; [SetPasswordDialog.AfterSave]; [ProgressTask.AfterTask]; [ProgressTask.CloseProcessDialog]; [EntryEditActivity.AfterSave]. LCC (Lack of Component Cohesion) = 0.36
keepassdroid-2.5.9,com.keepassdroid,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.keepassdroid; com.keepassdroid.app; com.keepassdroid
keepassdroid-2.5.9,com.keepassdroid,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.keepassdroid; com.keepassdroid.search; com.keepassdroid
keepassdroid-2.5.9,com.keepassdroid,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.keepassdroid; com.keepassdroid.database.load; com.keepassdroid
keepassdroid-2.5.9,com.keepassdroid,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.keepassdroid; com.keepassdroid.view; com.keepassdroid
keepassdroid-2.5.9,com.keepassdroid,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.keepassdroid; com.keepassdroid.settings; com.keepassdroid
keepassdroid-2.5.9,com.keepassdroid,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.keepassdroid; com.keepassdroid.database.edit; com.keepassdroid
keepassdroid-2.5.9,com.keepassdroid,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.keepassdroid; com.keepassdroid.timeout; com.keepassdroid.app; com.keepassdroid
keepassdroid-2.5.9,com.keepassdroid,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.keepassdroid; com.keepassdroid.icons; com.keepassdroid.database; com.keepassdroid.app; com.keepassdroid
keepassdroid-2.5.9,com.keepassdroid,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.keepassdroid; com.keepassdroid.database.save; com.keepassdroid.database; com.keepassdroid.app; com.keepassdroid
keepassdroid-2.5.9,com.keepassdroid,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.keepassdroid; com.keepassdroid.database.exception; com.keepassdroid.utils; com.keepassdroid.database; com.keepassdroid.app; com.keepassdroid
keepassdroid-2.5.9,com.keepassdroid.settings,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [AppSettingsFragement]; [RoundsPreferenceFragment; DBSettingsFragement]; [RoundsPreferenceFragment.AfterSave]; [LongEditTextPreferenceFragment; LongEditTextPreference]; [PrefsUtil]; [AppSettingsActivity]; [MainSettingsFragement]. LCC (Lack of Component Cohesion) = 0.78
keepassdroid-2.5.9,com.keepassdroid.database,God Component,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 50
keepassdroid-2.5.9,com.keepassdroid.database,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.keepassdroid.database.iterator; com.keepassdroid.crypto.keyDerivation; com.keepassdroid.collections; com.keepassdroid.crypto; com.keepassdroid.crypto.finalkey; org.apache.commons.collections.map
