Project Name,Package Name,Architecture Smell,Cause of the Smell
gnucash-android-2.4.1,org.gnucash.android.app,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.gnucash.android.app; org.gnucash.android.model; org.gnucash.android.app
gnucash-android-2.4.1,org.gnucash.android.app,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.gnucash.android.app; org.gnucash.android.receivers; org.gnucash.android.app
gnucash-android-2.4.1,org.gnucash.android.app,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.gnucash.android.app; org.gnucash.android.ui.settings; org.gnucash.android.app
gnucash-android-2.4.1,org.gnucash.android.app,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.gnucash.android.app; org.gnucash.android.service; org.gnucash.android.app
gnucash-android-2.4.1,org.gnucash.android.app,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.gnucash.android.app; org.gnucash.android.model; org.gnucash.android.export.ofx; org.gnucash.android.app
gnucash-android-2.4.1,org.gnucash.android.app,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.gnucash.android.app; org.gnucash.android.ui.settings; org.gnucash.android.ui.settings.dialog; org.gnucash.android.app
gnucash-android-2.4.1,org.gnucash.android.ui.transaction,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.gnucash.android.ui.transaction.dialog
gnucash-android-2.4.1,org.gnucash.android.ui.transaction,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [TransactionsActivity; TransactionDetailActivity; OnTransactionClickedListener; SplitEditorFragment]; [TransactionsActivity.AccountViewPagerAdapter]; [TransactionFormFragment; OnTransferFundsListener; SplitEditorFragment.SplitViewHolder]; [TransactionFormFragment.DropDownCursorAdapter]; [TransactionDetailActivity.SplitAmountViewHolder]; [TransactionsListFragment]; [TransactionsListFragment.TransactionsCursorLoader]; [TransactionsListFragment.TransactionRecyclerAdapter]; [TransactionsListFragment.ViewHolder]; [ScheduledActionsListFragment]; [ScheduledActionsListFragment.ScheduledTransactionsCursorAdapter]; [ScheduledActionsListFragment.ScheduledExportCursorAdapter]; [ScheduledActionsListFragment.ScheduledTransactionsCursorLoader]; [ScheduledActionsListFragment.ScheduledExportCursorLoader]; [SplitEditorFragment.BalanceTextWatcher]; [SplitEditorFragment.SplitAccountListener]; [ScheduledActionsActivity]; [ScheduledActionsActivity.ScheduledActionsViewPager]. LCC (Lack of Component Cohesion) = 0.78
gnucash-android-2.4.1,org.gnucash.android.ui.transaction,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.gnucash.android.ui.transaction; org.gnucash.android.ui.transaction.dialog; org.gnucash.android.ui.transaction
gnucash-android-2.4.1,org.gnucash.android.ui.settings,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.gnucash.android.ui.account; org.gnucash.android.ui.settings.dialog
gnucash-android-2.4.1,org.gnucash.android.ui.settings,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [BookManagerFragment]; [BookManagerFragment.BooksCursorAdapter]; [BookManagerFragment.BooksCursorLoader]; [BackupPreferenceFragment; PreferenceActivity]; [AboutPreferenceFragment]; [AccountPreferencesFragment]; [GeneralPreferenceFragment]; [TransactionsPreferenceFragment]; [PreferenceHeadersFragment]. LCC (Lack of Component Cohesion) = 0.9
gnucash-android-2.4.1,org.gnucash.android.ui.util,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.gnucash.android.ui.transaction
gnucash-android-2.4.1,org.gnucash.android.ui.util,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [TaskDelegate]; [AccountBalanceTask]; [CursorRecyclerAdapter]; [CursorRecyclerAdapter.ChangeObserver]; [CursorRecyclerAdapter.MyDataSetObserver]; [CursorRecyclerAdapter.CursorFilter]; [CursorRecyclerAdapter.CursorFilterClient]; [RecurrenceParser]; [ScrollingFABBehavior]; [RecurrenceViewClickListener]. LCC (Lack of Component Cohesion) = 1.0
gnucash-android-2.4.1,org.gnucash.android.ui.util.widget,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [CalculatorKeyboard; CalculatorEditText; TransactionTypeSwitch; TransactionTypeSwitch.OnTypeChangedListener]; [EmptyRecyclerView]; [ReselectSpinner]; [CheckableLinearLayout]. LCC (Lack of Component Cohesion) = 0.57
gnucash-android-2.4.1,org.gnucash.android.ui.wizard,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [CurrencySelectFragment; CurrencySelectPage]; [FirstRunWizardModel; FirstRunWizardActivity]; [FirstRunWizardActivity.MyPagerAdapter]; [WelcomePageFragment]; [WelcomePage]. LCC (Lack of Component Cohesion) = 0.71
gnucash-android-2.4.1,org.gnucash.android.ui.common,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.gnucash.android.ui.account; org.gnucash.android.ui.transaction; org.gnucash.android.ui.export; org.gnucash.android.ui.budget; org.gnucash.android.ui.settings
gnucash-android-2.4.1,org.gnucash.android.ui.common,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [UxArgument; FormActivity; BaseDrawerActivity]; [FormActivity.FormType]; [Refreshable]; [BaseDrawerActivity.DrawerItemClickListener]. LCC (Lack of Component Cohesion) = 0.67
