Project Name,Package Name,Architecture Smell,Cause of the Smell
pgptool-0.5.9.2,org.pgptool.gui.ui.tools,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.pgptool.gui.ui.tools.geometrymemory; org.pgptool.gui.ui.validationerrorsballoon
pgptool-0.5.9.2,org.pgptool.gui.ui.tools,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [BindingContextFactoryImpl]; [WindowIcon; DialogViewBaseCustom; UiUtils; JreVersion]; [ProgressHandlerPmMixinImpl]; [TextEditUxUtils]; [TextEditUxUtils.Cut]; [TextEditUxUtils.Copy]; [TextEditUxUtils.Paste]; [TextEditUxUtils.SelectAll]; [ControlsDisabler]; [FileBasedLock]; [ListChangeListenerAnyEventImpl]; [BindingContextImpl]; [KeyInfoRendering]. LCC (Lack of Component Cohesion) = 0.81
pgptool-0.5.9.2,org.pgptool.gui.ui.tools,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.pgptool.gui.ui.tools; org.pgptool.gui.ui.validationerrorsballoon; org.pgptool.gui.ui.tools
pgptool-0.5.9.2,org.pgptool.gui.ui.createkey,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [CreateKeyHost; CreateKeyPm]; [CreateKeyView]; [KeyCreatedUsage]; [CreateKeyUsage]; [CreateKeyPm.KeyGenerationRunnable]; [CreateKeyPm.NullToEmptyStringConverter]. LCC (Lack of Component Cohesion) = 0.86
pgptool-0.5.9.2,org.pgptool.gui.ui.historyquicksearch,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.pgptool.gui.ui.historyquicksearch; ru.skarpushin.swingpm.EXPORT.base; org.pgptool.gui.ui.root; org.pgptool.gui.ui.mainframe; org.pgptool.gui.ui.historyquicksearch
pgptool-0.5.9.2,org.pgptool.gui.ui.getkeypassword,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [GetKeyPasswordManyKeysView]; [GetKeyPasswordPmInitResult; GetKeyPasswordPm; GetKeyPasswordHost; PasswordDeterminedForKey]; [GetKeyPasswordOneKeyView]. LCC (Lack of Component Cohesion) = 0.5
pgptool-0.5.9.2,org.pgptool.gui.ui.decryptonedialog,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.pgptool.gui.ui.decryptone
pgptool-0.5.9.2,org.pgptool.gui.ui.decryptone,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.pgptool.gui.ui.decryptone; org.pgptool.gui.ui.decryptonedialog; org.pgptool.gui.ui.decryptone
pgptool-0.5.9.2,org.pgptool.gui.ui.encryptbackmultiple,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [EncryptBackAllCompletedUsage]; [EncryptBackMultiplePm; EncryptBackMultipleHost; EncryptBackResult]; [EncryptBackMultiplePm.BatchEncryptionResult]; [EncryptBackMultipleView]. LCC (Lack of Component Cohesion) = 0.67
pgptool-0.5.9.2,org.pgptool.gui.ui.root,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.pgptool.gui.ui.mainframe; org.pgptool.gui.hintsforusage.hints; org.pgptool.gui.ui.importkey; org.pgptool.gui.ui.encrypttext; org.pgptool.gui.ui.getkeypassworddialog; org.pgptool.gui.ui.encryptbackmultiple
