Project Name,Package Name,Architecture Smell,Cause of the Smell
Omni-Notes-6.0.5,it.feio.android.omninotes,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: it.feio.android.omninotes; it.feio.android.omninotes.utils; it.feio.android.omninotes
Omni-Notes-6.0.5,it.feio.android.omninotes,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: it.feio.android.omninotes; it.feio.android.omninotes.helpers; it.feio.android.omninotes
Omni-Notes-6.0.5,it.feio.android.omninotes,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: it.feio.android.omninotes; it.feio.android.omninotes.db; it.feio.android.omninotes
Omni-Notes-6.0.5,it.feio.android.omninotes,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: it.feio.android.omninotes; it.feio.android.omninotes.async; it.feio.android.omninotes
Omni-Notes-6.0.5,it.feio.android.omninotes,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: it.feio.android.omninotes; it.feio.android.omninotes.models.views; it.feio.android.omninotes
Omni-Notes-6.0.5,it.feio.android.omninotes,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: it.feio.android.omninotes; it.feio.android.omninotes.intro; it.feio.android.omninotes
Omni-Notes-6.0.5,it.feio.android.omninotes,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: it.feio.android.omninotes; it.feio.android.omninotes.utils.date; it.feio.android.omninotes
Omni-Notes-6.0.5,it.feio.android.omninotes,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: it.feio.android.omninotes; it.feio.android.omninotes.helpers.date; it.feio.android.omninotes
Omni-Notes-6.0.5,it.feio.android.omninotes,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: it.feio.android.omninotes; it.feio.android.omninotes.async.notes; it.feio.android.omninotes
Omni-Notes-6.0.5,it.feio.android.omninotes,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: it.feio.android.omninotes; it.feio.android.omninotes.async.bus; it.feio.android.omninotes.helpers; it.feio.android.omninotes
Omni-Notes-6.0.5,it.feio.android.omninotes,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: it.feio.android.omninotes; it.feio.android.omninotes.models.adapters; it.feio.android.omninotes.utils; it.feio.android.omninotes
Omni-Notes-6.0.5,it.feio.android.omninotes,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: it.feio.android.omninotes; it.feio.android.omninotes.models.holders; it.feio.android.omninotes.models.views; it.feio.android.omninotes
Omni-Notes-6.0.5,it.feio.android.omninotes.db,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): it.feio.android.omninotes; it.feio.android.omninotes.async.upgrade
Omni-Notes-6.0.5,it.feio.android.omninotes.helpers.count,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [CountFactoryTest; DefaultWordCounter; CountFactory; IdeogramsWordCounter; WordCounter]; [DefaultWordCounterTest]; [IdeogramsWordCounterTest]. LCC (Lack of Component Cohesion) = 0.43
Omni-Notes-6.0.5,it.feio.android.omninotes.utils.date,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): it.feio.android.omninotes
Omni-Notes-6.0.5,it.feio.android.omninotes.utils.date,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [DateUtilsTest; DateUtils; DatePickerDialogFragment; TimePickerFragment; ReminderPickers]; [DateHelperTest]. LCC (Lack of Component Cohesion) = 0.33
Omni-Notes-6.0.5,it.feio.android.omninotes.widget,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [WidgetConfigurationActivity; ListRemoteViewsFactory]; [WidgetProvider; SimpleWidgetProvider; ListWidgetProvider]; [ListWidgetService]. LCC (Lack of Component Cohesion) = 0.5
Omni-Notes-6.0.5,it.feio.android.omninotes.intro,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): it.feio.android.omninotes
Omni-Notes-6.0.5,it.feio.android.omninotes.intro,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [IntroSlide6; IntroFragment; IntroSlide4; IntroSlide5; IntroSlide1; IntroSlide2; IntroSlide3]; [IntroActivity]. LCC (Lack of Component Cohesion) = 0.25
Omni-Notes-6.0.5,it.feio.android.omninotes.async.upgrade,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: it.feio.android.omninotes.async.upgrade; it.feio.android.omninotes.db; it.feio.android.omninotes.async.upgrade
Omni-Notes-6.0.5,it.feio.android.omninotes.async,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [UpdateWidgetsTask]; [UpdateWidgetsTask.WidgetUpdateSubscriber]; [UpdaterTask]; [AttachmentTask]; [MainMenuTask]; [TextWorkerTask]; [DataBackupIntentService]; [AlarmRestoreOnRebootService]; [CategoryMenuTask]. LCC (Lack of Component Cohesion) = 1.0
Omni-Notes-6.0.5,it.feio.android.omninotes.async,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: it.feio.android.omninotes.async; it.feio.android.omninotes.models.misc; it.feio.android.omninotes.helpers; it.feio.android.omninotes.async
Omni-Notes-6.0.5,it.feio.android.omninotes.async.bus,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): it.feio.android.omninotes.helpers
Omni-Notes-6.0.5,it.feio.android.omninotes.async.bus,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [SwitchFragmentEvent]; [SwitchFragmentEvent.Direction]; [NavigationUpdatedNavDrawerClosedEvent]; [PasswordRemovedEvent]; [CategoriesUpdatedEvent]; [PushbulletReplyEvent]; [DynamicNavigationReadyEvent]; [NotesDeletedEvent]; [NotesUpdatedEvent]; [NavigationUpdatedEvent]; [NotesMergeEvent]; [NotesLoadedEvent]; [NotificationRemovedEvent]. LCC (Lack of Component Cohesion) = 1.0
Omni-Notes-6.0.5,it.feio.android.omninotes.async.notes,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [NoteProcessorCategorize; NoteProcessor; NoteProcessorTrash; NoteProcessorDelete; NoteProcessorArchive]; [SaveNoteTask]; [NoteProcessor.NotesProcessorTask]; [NoteLoaderTask]. LCC (Lack of Component Cohesion) = 0.5
Omni-Notes-6.0.5,it.feio.android.omninotes.models.holders,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): it.feio.android.omninotes.models.views
Omni-Notes-6.0.5,it.feio.android.omninotes.models,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [Stats; StatsSingleNote]; [Tag]; [Category; Note; Attachment]; [ONStyle]; [UndoBarController]; [UndoBarController.UndoListener]; [PushBulletMessage]; [PasswordValidator]; [PasswordValidator.Result]; [NavigationItem]. LCC (Lack of Component Cohesion) = 0.77
Omni-Notes-6.0.5,it.feio.android.omninotes.models.adapters,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [ImageAndTextAdapter]; [ImageAndTextAdapter.ImageAndTextViewHolder]; [NavDrawerCategoryAdapter]; [NavDrawerCategoryAdapter.NoteDrawerCategoryAdapterViewHolder]; [AttachmentAdapter]; [AttachmentAdapter.AttachmentHolder]; [PlacesAutoCompleteAdapter]; [NoteAdapter]; [NavDrawerAdapter]; [NavDrawerAdapter.NoteDrawerAdapterViewHolder]. LCC (Lack of Component Cohesion) = 1.0
Omni-Notes-6.0.5,it.feio.android.omninotes.models.views,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): it.feio.android.omninotes
Omni-Notes-6.0.5,it.feio.android.omninotes.models.views,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [NonScrollableListView]; [VerticalSeekBar]; [InterceptorLinearLayout]; [InterceptorFrameLayout]; [ExpandableHeightGridView]; [SketchView]; [SquareImageView]; [Fab]. LCC (Lack of Component Cohesion) = 1.0
Omni-Notes-6.0.5,it.feio.android.omninotes.models.listeners,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [OnNoteSaved]; [OnCABItemClickedListener]; [AbsListViewScrollDetector]; [OnViewTouchedListener]; [OnFabItemClickedListener]; [OnDrawChangedListener]; [OnGeoUtilResultListener]; [OnAttachingFileListener]; [OnReminderPickedListener]; [OnPermissionRequestedListener]. LCC (Lack of Component Cohesion) = 1.0
Omni-Notes-6.0.5,it.feio.android.omninotes.helpers.date,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): it.feio.android.omninotes; it.feio.android.omninotes.utils.date
