Project Name,Package Name,Architecture Smell,Cause of the Smell
jEdit-5.5.0,org.gjt.sp.jedit,God Component,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 102
jEdit-5.5.0,org.gjt.sp.jedit,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.gjt.sp.jedit.input; org.gjt.sp.jedit.gui; org.jedit.keymap; org.gjt.sp.jedit.bufferset; org.jedit.core; org.gjt.sp.jedit.datatransfer; org.gjt.sp.jedit.buffer; org.gjt.sp.jedit.io; org.gjt.sp.jedit.gui.tray; org.jedit.migration; org.gjt.sp.jedit.search; org.gjt.sp.jedit.textarea; org.gjt.sp.jedit.visitors; org.gjt.sp.jedit.pluginmgr; org.gjt.sp.jedit.bufferio; org.gjt.sp.jedit.browser; org.gjt.sp.jedit.indent; org.gjt.sp.jedit.menu; org.gjt.sp.jedit.options; org.gjt.sp.jedit.bsh.classpath
jEdit-5.5.0,org.gjt.sp.jedit,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [ActionContext; jEdit; OperatingSystem; ActionSet; SettingsReloader; ServiceManager; PluginJAR; PluginJAR.PluginCacheEntry; JARClassLoader; MiscUtilities; JEditKillRing; ServiceListHandler; Mode; GUIUtilities; Abbrevs; Autosave; Macros; AbstractOptionPane; OptionGroup; Registers; View; JEditActionContext; BeanShell; EditPlugin; EditPlugin.Broken; EditPlugin.Deferred; PerspectiveManager; PerspectiveManager.PerspectiveHandler; EditPane; TextUtilities; Debug; OptionPane; EBPlugin; Buffer; Marker; EditBus; ModeCatalogHandler; JEditMode; BeanShellFacade; PropertyManager; EditAction; EditAction.Wrapper; BufferHistory; EditServer; BeanShellAction; EBMessage; EBComponent; EditBus.SendMessage; JEditRegisterSaver; SettingsXML; RegisterSaver; JEditActionSet; JEditAbstractEditAction; ActionListHandler; jEdit.MyFocusManager; jEdit.DockingLayoutSetter; JEditBeanShellAction; JEditBeanShellAction.MyBeanShellFacade; ServiceManager.Descriptor; JEditRegistersListener; RegistersListener; Macros.Macro; Macros.Recorder; BeanShell.MyBeanShellFacade]; [JEditRegisterSaver.RegistersHandler]; [jEdit.FirewallAuthenticator]; [jEdit.JEditPropertyManager; IPropertyManager]; [SettingsXML.Saver]; [ServiceManager.ServiceFoldHandlerProvider]; [PluginJAR.PluginDepends]; [JARClassLoader.SingleElementEnumeration]; [MiscUtilities.VarCompressor]; [JEditKillRing.KillRingHandler]; [GUIUtilities.UnixWorkaround]; [GUIUtilities.ComponentHandler]; [GUIUtilities.WindowHandler]; [GUIUtilities.SizeSaver]; [Abbrevs.Expansion]; [SplitConfigParser]; [SplitConfigParser.BufferSet]; [SplitConfigParser.Split]; [Macros.Handler]; [Macros.BeanShellHandler]; [Registers.Register]; [Registers.ClipboardRegister]; [Registers.DefaultRegister]; [View.CaretHandler]; [View.FocusHandler]; [View.ScrollHandler]; [View.WindowHandler]; [View.ViewConfig]; [View.MyFocusTraversalPolicy]; [View.SetCursorVisitor]; [EditPane.CaretInfo]; [EditPane.StatusHandler]; [EditPane.MarkerHighlight]; [EditBus.EBMessageHandler]; [EditBus.HandlerList]; [BufferHistory.Entry]; [BufferHistory.RecentHandler]; [BeanShellAction.CachedBshMethod]. LCC (Lack of Component Cohesion) = 0.37
jEdit-5.5.0,org.gjt.sp.jedit,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: org.gjt.sp.jedit.syntax; org.gjt.sp.util.
jEdit-5.5.0,org.gjt.sp.jedit,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: org.gjt.sp.jedit.buffer; org.gjt.sp.jedit.bufferset.
jEdit-5.5.0,org.gjt.sp.jedit,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: org.gjt.sp.util; org.gjt.sp.jedit.buffer; org.gjt.sp.jedit.io.
jEdit-5.5.0,org.gjt.sp.jedit,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: org.gjt.sp.jedit.buffer; org.gjt.sp.util.
jEdit-5.5.0,org.gjt.sp.jedit,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: org.gjt.sp.jedit.io; org.gjt.sp.util.
jEdit-5.5.0,org.gjt.sp.jedit,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: org.gjt.sp.jedit.buffer; org.gjt.sp.jedit.textarea.
jEdit-5.5.0,org.gjt.sp.jedit,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: org.gjt.sp.jedit.bsh; org.gjt.sp.util.
