Project Name,Package Name,Type Name,Testability Smell,Cause of the Smell
ganttproject-2.8.11,net.sourceforge.ganttproject.chart,ChartModelBase.ScrollingSession,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
ganttproject-2.8.11,net.sourceforge.ganttproject.chart,ChartModelResource,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9
ganttproject-2.8.11,net.sourceforge.ganttproject.chart,TaskRendererImpl2,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 16
ganttproject-2.8.11,net.sourceforge.ganttproject.chart,TimelineLabelRendererImpl.LabelTextSelector,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
ganttproject-2.8.11,net.sourceforge.ganttproject.chart.mouse,DrawDependencyInteraction.ChartModelFacade,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
ganttproject-2.8.11,net.sourceforge.ganttproject.chart.gantt,GanttChartSelection,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
ganttproject-2.8.11,net.sourceforge.ganttproject.chart.gantt,MouseListenerImpl,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 11
ganttproject-2.8.11,net.sourceforge.ganttproject.chart.gantt,MouseMotionListenerImpl,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 10
ganttproject-2.8.11,net.sourceforge.ganttproject.chart.gantt,GanttChartController,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 26
ganttproject-2.8.11,net.sourceforge.ganttproject.chart.gantt,ClipboardTaskProcessor,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 10
ganttproject-2.8.11,net.sourceforge.ganttproject.chart.overview,ToolbarBuilder,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: VDASH (51); RIGID (57)
ganttproject-2.8.11,net.sourceforge.ganttproject.chart.overview,ToolbarBuilder,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9
ganttproject-2.8.11,net.sourceforge.ganttproject.chart.overview,ToolbarBuilder.Gaps,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
