Project Name,Package Name,Type Name,Design Smell,Cause of the Smell
OpenTripPlanner-for-Android-2.1.5,edu.usf.cutr.opentripplanner.android.util,RangeSeekBar.Thumb,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
OpenTripPlanner-for-Android-2.1.5,edu.usf.cutr.opentripplanner.android.util,RangeSeekBar.NumberType,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
OpenTripPlanner-for-Android-2.1.5,edu.usf.cutr.opentripplanner.android.util,RangeSeekBar.NumberType,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
OpenTripPlanner-for-Android-2.1.5,edu.usf.cutr.opentripplanner.android.util,RightDrawableOnTouchListener,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
OpenTripPlanner-for-Android-2.1.5,edu.usf.cutr.opentripplanner.android.util,DirectionExpandableListAdapter.DirectionHolder,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: imgIcon; noIconText; txtDirection
OpenTripPlanner-for-Android-2.1.5,edu.usf.cutr.opentripplanner.android.util,DirectionExpandableListAdapter.DirectionHolder,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
OpenTripPlanner-for-Android-2.1.5,edu.usf.cutr.opentripplanner.android.sqlite,OtpSQLiteHelper,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: TABLE_SERVERS; COLUMN_ID; COLUMN_DATE; COLUMN_REGION; COLUMN_BASEURL; COLUMN_BOUNDS; COLUMN_CENTER; COLUMN_ZOOM; COLUMN_LANGUAGE; COLUMN_CONTACT_NAME; COLUMN_CONTACT_EMAIL; COLUMN_OFFERS_BIKE_RENTAL; DATABASE_NAME; DATABASE_VERSION; mInstance; DATABASE_CREATE
OpenTripPlanner-for-Android-2.1.5,edu.usf.cutr.opentripplanner.android.exceptions,ServerListParsingException,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
OpenTripPlanner-for-Android-2.1.5,edu.usf.cutr.opentripplanner.android.model,TraverseModeSpinnerItem,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
OpenTripPlanner-for-Android-2.1.5,edu.usf.cutr.opentripplanner.android.model,Server,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 49 public methods
OpenTripPlanner-for-Android-2.1.5,edu.usf.cutr.opentripplanner.android.model,OTPBundle,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 23 public methods
OpenTripPlanner-for-Android-2.1.5,edu.usf.cutr.opentripplanner.android.model,Direction,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 27 public methods
OpenTripPlanner-for-Android-2.1.5,edu.usf.cutr.opentripplanner.android.pois,GooglePlaces,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: request; apiKey; PARAM_LOCATION; PARAM_RADIUS; PARAM_NAME; TAG_RESULTS; TAG_GEOMETRY; TAG_LOCATION; TAG_LATITUDE; TAG_LONGITUDE; TAG_NAME; TAG_FORMATTED_ADDRESS; results
OpenTripPlanner-for-Android-2.1.5,edu.usf.cutr.opentripplanner.android.pois,Nominatim,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: request; PARAM_NAME; PARAM_LEFT; PARAM_TOP; PARAM_RIGHT; PARAM_BOTTOM; TAG_LATITUDE; TAG_LONGITUDE; TAG_NAME; mApiKey
